Time sec,Strain 1 %,,Time res,,Resistencia
4866.916,-1.285155,,,,
4867.916,-1.312783,,,,
4868.916,-1.339691,,,,
4869.916,-1.367061,,,,
4870.916,-1.395961,,,,
4871.916,-1.425307,,,,
4872.916,-1.454467,,,,
4873.916,-1.483426,,,,
4874.916,-1.515612,,,,
4875.916,-1.546013,,,,
4876.916,-1.576179,,,,
4877.916,-1.608269,,,,
4878.916,-1.642282,,,,
4879.916,-1.674768,,,,
4880.916,-1.707284,,,,
4881.916,-1.737873,,,,
4882.916,-1.770609,,,,
4883.916,-1.802864,,,,
4884.916,-1.835317,,,,
4885.916,-1.866955,,,,
4886.916,-1.898958,,,,
4887.916,-1.931641,,,,
4888.916,-1.963231,,,,
4889.916,-1.994228,,,,
4890.916,-2.028398,,,,
4891.916,-2.05958,,,,
4892.916,-2.089436,,,,
4893.916,-2.120556,,,,
4894.916,-2.152468,,,,
4895.916,-2.182936,,,,
4896.916,-2.213021,,,,
4897.916,-2.244511,,,,
4898.916,-2.273649,,,,
4899.916,-2.302587,,,,
4900.916,-2.331176,,,,
4901.916,-2.361016,,,,
4902.916,-2.389621,,,,
4903.916,-2.417693,,,,
4904.916,-2.445933,,,,
4905.916,-2.473544,,,,
4906.916,-2.500737,,,,
4907.916,-2.527868,,,,
4908.916,-2.557081,,,,
4909.916,-2.584595,,,,
4910.916,-2.611099,,,,
4911.916,-2.637531,,,,
4912.916,-2.664607,,,,
4913.916,-2.690345,,,,
4914.916,-2.716486,,,,
4915.916,-2.742136,,,,
4916.916,-2.767483,,,,
4917.879,-2.790594,,,,
4918.804,-2.81533,,,,
4919.715,-2.838365,,,,
4920.585,-2.861146,,,,
4921.45,-2.88348,,,,
4922.297,-2.905385,,,,
4923.102,-2.926775,,,,
4923.928,-2.948397,,,,
4924.773,-2.970136,,,,
4925.658,-2.992343,,,,
4925.925,-2.999814,,,,
4925.927,-2.9998,,,,
4926.304,-2.995128,,,,
4926.552,-2.990021,,,,
4926.852,-2.983167,,,,
4927.153,-2.975615,,,,
4927.485,-2.969802,,,,
4927.801,-2.962193,,,,
4928.153,-2.955399,,,,
4928.532,-2.946911,,,,
4928.948,-2.936284,,,,
4929.379,-2.924131,,,,
4929.832,-2.91245,,,,
4930.288,-2.901939,,,,
4930.77,-2.889858,,,,
4931.261,-2.878398,,,,
4931.786,-2.86318,,,,
4932.324,-2.850919,,,,
4932.881,-2.837462,,,,
4933.458,-2.821653,,,,
4934.056,-2.807547,,,,
4934.684,-2.790537,,,,
4935.339,-2.776832,,,,
4936.012,-2.758384,,,,
4936.695,-2.742754,,,,
4937.385,-2.724019,,,,
4938.102,-2.705952,,,,
4938.824,-2.685387,,,,
4939.589,-2.665226,,,,
4940.394,-2.642906,,,,
4941.262,-2.616814,,,,
4942.162,-2.59092,,,,
4943.098,-2.562765,,,,
4944.098,-2.533106,,,,
4945.098,-2.50241,,,,
4946.098,-2.471554,,,,
4947.098,-2.441348,,,,
4948.098,-2.411466,,,,
4949.098,-2.381746,,,,
4950.098,-2.351362,,,,
4951.098,-2.320808,,,,
4952.098,-2.288987,,,,
4953.098,-2.25812,,,,
4954.098,-2.224883,,,,
4955.098,-2.194835,,,,
4956.098,-2.161304,,,,
4957.098,-2.12875,,,,
4958.098,-2.096511,,,,
4959.098,-2.06202,,,,
4960.098,-2.029131,,,,
4961.098,-1.995676,,,,
4962.098,-1.962043,,,,
4963.098,-1.929171,,,,
4964.098,-1.896323,,,,
4965.098,-1.863249,,,,
4966.098,-1.830357,,,,
4967.098,-1.79816,,,,
4968.098,-1.766126,,,,
4969.098,-1.732837,,,,
4970.098,-1.699595,,,,
4971.098,-1.666608,,,,
4972.098,-1.634759,,,,
4973.098,-1.602227,,,,
4974.098,-1.570912,,,,
4975.098,-1.540723,,,,
4976.098,-1.510434,,,,
4977.098,-1.480818,,,,
4978.098,-1.451287,,,,
4979.098,-1.423271,,,,
4980.098,-1.394266,,,,
4981.098,-1.367678,,,,
4982.098,-1.339397,,,,
4983.098,-1.311715,,,,
4984.098,-1.282438,,,,
4985.098,-1.254221,,,,
4986.098,-1.224265,,,,
4987.098,-1.197119,,,,
4988.098,-1.170233,,,,
4989.098,-1.145108,,,,
4990.098,-1.120865,,,,
4991.098,-1.099261,,,,
4992.098,-1.079344,,,,
4993.098,-1.061739,,,,
4994.098,-1.046215,,,,
4995.098,-1.032333,,,,
4996.098,-1.023588,,,,
4997.098,-1.020653,,,,
4998.098,-1.020572,,,,
4999.098,-1.020064,,,,
5000.098,-1.020078,,,,
5001.098,-1.019012,,,,
5002.098,-1.019112,,,,
5003.098,-1.018727,,,,
5004.098,-1.018089,,,,
5005.098,-1.018966,,,,
5006.098,-1.017997,,,,
5007.098,-1.018318,,,,
5008.098,-1.017687,,,,
5009.098,-1.018769,,,,
5010.098,-1.017486,,,,
5011.098,-1.017706,,,,
5012.098,-1.01691,,,,
5013.098,-1.018201,,,,
5014.098,-1.01862,,,,
5015.098,-1.017775,,,,
5016.098,-1.01618,,,,
5017.098,-1.01169,,,,
5018.098,-1.010063,,,,
5019.098,-1.011028,,,,
5020.098,-1.010674,,,,
5021.098,-1.010986,,,,
5021.934,-1.010074,,,,
5021.936,-1.010019,,,,
5022.936,-1.009288,,,,
5023.936,-1.009477,,,,
5024.936,-1.009642,,,,
5025.936,-1.008983,,,,
5026.936,-1.013788,,,,
5027.936,-1.013088,,,,
5028.936,-1.012757,,,,
5029.936,-1.012857,,,,
5030.936,-1.012957,,,,
5031.936,-1.012909,,,,
5032.936,-1.013172,,,,
5033.936,-1.013536,,,,
5034.936,-1.013399,,,,
5035.936,-1.012763,,,,
5036.936,-1.012735,,,,
5037.936,-1.013233,,,,
5038.936,-1.013034,,,,
5039.936,-1.013413,,,,
5040.936,-1.01363,,,,
5041.936,-1.013258,,,,
5042.936,-1.013787,,,,
5043.936,-1.012695,,,,
5044.936,-1.013464,,,,
5045.936,-1.019968,,,,
5046.936,-1.03456,,,,
5047.936,-1.049866,,,,
5048.936,-1.066501,,,,
5049.936,-1.084668,,,,
5050.936,-1.101932,,,,
5051.936,-1.123214,,,,
5052.936,-1.143653,,,,
5053.936,-1.164616,,,,
5054.936,-1.185516,,,,
5055.936,-1.210617,,,,
5056.936,-1.234579,,,,
5057.936,-1.25891,,,,
5058.936,-1.28536,,,,
5059.936,-1.313207,,,,
5060.936,-1.340345,,,,
5061.936,-1.36751,,,,
5062.936,-1.397038,,,,
5063.936,-1.426395,,,,
5064.936,-1.455824,,,,
5065.936,-1.485032,,,,
5066.936,-1.516411,,,,
5067.936,-1.546411,,,,
5068.936,-1.577092,,,,
5069.936,-1.610247,,,,
5070.936,-1.641068,,,,
5071.936,-1.673301,,,,
5072.936,-1.705354,,,,
5073.936,-1.738726,,,,
5074.936,-1.771019,,,,
5075.936,-1.802759,,,,
5076.936,-1.833965,,,,
5077.936,-1.866895,,,,
5078.936,-1.898783,,,,
5079.936,-1.931349,,,,
5080.936,-1.961855,,,,
5081.936,-1.993365,,,,
5082.936,-2.02507,,,,
5083.936,-2.056367,,,,
5084.936,-2.088283,,,,
5085.936,-2.120309,,,,
5086.936,-2.151036,,,,
5087.936,-2.182012,,,,
5088.936,-2.212575,,,,
5089.936,-2.24216,,,,
5090.936,-2.271773,,,,
5091.936,-2.301371,,,,
5092.936,-2.330173,,,,
5093.936,-2.359385,,,,
5094.936,-2.38802,,,,
5095.936,-2.415578,,,,
5096.936,-2.444833,,,,
5097.936,-2.471208,,,,
5098.936,-2.500137,,,,
5099.936,-2.527372,,,,
5100.936,-2.554682,,,,
5101.936,-2.581305,,,,
5102.936,-2.609423,,,,
5103.936,-2.635464,,,,
5104.936,-2.662293,,,,
5105.936,-2.688685,,,,
5106.936,-2.714927,,,,
5107.936,-2.739924,,,,
5108.936,-2.764842,,,,
5109.905,-2.789401,,,,
5110.83,-2.812508,,,,
5111.733,-2.835951,,,,
5112.598,-2.858318,,,,
5113.456,-2.880191,,,,
5114.31,-2.902567,,,,
5115.122,-2.924483,,,,
5115.952,-2.946918,,,,
5116.795,-2.967246,,,,
5117.662,-2.991026,,,,
5117.945,-2.997769,,,,
5117.947,-2.997766,,,,
5118.324,-2.99366,,,,
5118.573,-2.987671,,,,
5118.87,-2.982354,,,,
5119.173,-2.975023,,,,
5119.503,-2.968516,,,,
5119.821,-2.960775,,,,
5120.173,-2.953115,,,,
5120.56,-2.944899,,,,
5120.974,-2.933934,,,,
5121.406,-2.922339,,,,
5121.863,-2.911676,,,,
5122.319,-2.899799,,,,
5122.801,-2.887708,,,,
5123.297,-2.875279,,,,
5123.819,-2.861748,,,,
5124.361,-2.849568,,,,
5124.914,-2.834626,,,,
5125.492,-2.819997,,,,
5126.093,-2.806179,,,,
5126.72,-2.789819,,,,
5127.377,-2.773579,,,,
5128.049,-2.757274,,,,
5128.728,-2.739513,,,,
5129.427,-2.721834,,,,
5130.142,-2.702806,,,,
5130.874,-2.683882,,,,
5131.638,-2.662661,,,,
5132.441,-2.640772,,,,
5133.315,-2.615729,,,,
5134.215,-2.588378,,,,
5135.166,-2.560614,,,,
5136.166,-2.53094,,,,
5137.166,-2.499924,,,,
5138.166,-2.469866,,,,
5139.166,-2.439173,,,,
5140.166,-2.408881,,,,
5141.166,-2.37974,,,,
5142.166,-2.349262,,,,
5143.166,-2.319394,,,,
5144.166,-2.287591,,,,
5145.166,-2.25511,,,,
5146.166,-2.224266,,,,
5147.166,-2.191782,,,,
5148.166,-2.159777,,,,
5149.166,-2.126711,,,,
5150.166,-2.093798,,,,
5151.166,-2.060342,,,,
5152.166,-2.026578,,,,
5153.166,-1.99385,,,,
5154.166,-1.960006,,,,
5155.166,-1.926732,,,,
5156.166,-1.89402,,,,
5157.166,-1.860412,,,,
5158.166,-1.828983,,,,
5159.166,-1.795643,,,,
5160.166,-1.763051,,,,
5161.166,-1.730906,,,,
5162.166,-1.697986,,,,
5163.166,-1.665483,,,,
5164.166,-1.632811,,,,
5165.166,-1.601934,,,,
5166.166,-1.57024,,,,
5167.166,-1.540281,,,,
5168.166,-1.50942,,,,
5169.166,-1.479247,,,,
5170.166,-1.45066,,,,
5171.166,-1.422399,,,,
5172.166,-1.393847,,,,
5173.166,-1.367896,,,,
5174.166,-1.338851,,,,
5175.166,-1.311314,,,,
5176.166,-1.283005,,,,
5177.166,-1.254302,,,,
5178.166,-1.225191,,,,
5179.166,-1.197465,,,,
5180.166,-1.170509,,,,
5181.166,-1.145314,,,,
5182.166,-1.121578,,,,
5183.166,-1.100702,,,,
5184.166,-1.079559,,,,
5185.166,-1.061844,,,,
5186.166,-1.046982,,,,
5187.166,-1.033552,,,,
5188.166,-1.026047,,,,
5189.166,-1.025345,,,,
5190.166,-1.023719,,,,
5191.166,-1.022897,,,,
5192.166,-1.023502,,,,
5193.166,-1.023109,,,,
5194.166,-1.022229,,,,
5195.166,-1.022042,,,,
5196.166,-1.021516,,,,
5197.166,-1.022398,,,,
5198.166,-1.022062,,,,
5199.166,-1.023389,,,,
5200.166,-1.021829,,,,
5201.166,-1.021645,,,,
5202.166,-1.021684,,,,
5203.166,-1.021941,,,,
5204.166,-1.021492,,,,
5205.166,-1.021507,,,,
5206.166,-1.020967,,,,
5207.166,-1.02103,,,,
5208.166,-1.019472,,,,
5209.166,-1.015365,,,,
5210.166,-1.014309,,,,
5211.166,-1.014301,,,,
5212.166,-1.013703,,,,
5213.166,-1.013919,,,,
5213.954,-1.013914,,,,
5213.956,-1.013905,,,,
5214.956,-1.013196,,,,
5215.956,-1.013823,,,,
5216.956,-1.013298,,,,
5217.956,-1.013434,,,,
5218.956,-1.015903,,,,
5219.956,-1.016764,,,,
5220.956,-1.017523,,,,
5221.956,-1.016469,,,,
5222.956,-1.016945,,,,
5223.956,-1.017173,,,,
5224.956,-1.017299,,,,
5225.956,-1.01627,,,,
5226.956,-1.016447,,,,
5227.956,-1.016822,,,,
5228.956,-1.017326,,,,
5229.956,-1.017188,,,,
5230.956,-1.017379,,,,
5231.956,-1.017258,,,,
5232.956,-1.016894,,,,
5233.956,-1.017617,,,,
5234.956,-1.017633,,,,
5235.956,-1.01763,,,,
5236.956,-1.018484,,,,
5237.956,-1.021204,,,,
5238.956,-1.035904,,,,
5239.956,-1.053101,,,,
5240.956,-1.068986,,,,
5241.956,-1.086222,,,,
5242.956,-1.104918,,,,
5243.956,-1.124633,,,,
5244.956,-1.144602,,,,
5245.956,-1.166347,,,,
5246.956,-1.188692,,,,
5247.956,-1.211785,,,,
5248.956,-1.236494,,,,
5249.956,-1.26138,,,,
5250.956,-1.28907,,,,
5251.956,-1.316783,,,,
5252.956,-1.344194,,,,
5253.956,-1.371236,,,,
5254.956,-1.400403,,,,
5255.956,-1.430196,,,,
5256.956,-1.459783,,,,
5257.956,-1.488431,,,,
5258.956,-1.518766,,,,
5259.956,-1.550879,,,,
5260.956,-1.581672,,,,
5261.956,-1.613073,,,,
5262.956,-1.644314,,,,
5263.956,-1.676126,,,,
5264.956,-1.70829,,,,
5265.956,-1.740196,,,,
5266.956,-1.771973,,,,
5267.956,-1.80376,,,,
5268.956,-1.83542,,,,
5269.956,-1.86896,,,,
5270.956,-1.899956,,,,
5271.956,-1.932096,,,,
5272.956,-1.963815,,,,
5273.956,-1.995564,,,,
5274.956,-2.027297,,,,
5275.956,-2.0586,,,,
5276.956,-2.090064,,,,
5277.956,-2.122166,,,,
5278.956,-2.152979,,,,
5279.956,-2.18371,,,,
5280.956,-2.213709,,,,
5281.956,-2.243813,,,,
5282.956,-2.273731,,,,
5283.956,-2.303327,,,,
5284.956,-2.331326,,,,
5285.956,-2.360957,,,,
5286.956,-2.388414,,,,
5287.956,-2.417316,,,,
5288.956,-2.445923,,,,
5289.956,-2.472517,,,,
5290.956,-2.500754,,,,
5291.956,-2.52777,,,,
5292.956,-2.555559,,,,
5293.956,-2.583276,,,,
5294.956,-2.609721,,,,
5295.956,-2.635911,,,,
5296.956,-2.663136,,,,
5297.956,-2.68919,,,,
5298.956,-2.715481,,,,
5299.956,-2.741388,,,,
5300.956,-2.764798,,,,
5301.925,-2.790051,,,,
5302.852,-2.814149,,,,
5303.759,-2.83677,,,,
5304.622,-2.858294,,,,
5305.481,-2.881165,,,,
5306.335,-2.903169,,,,
5307.153,-2.924689,,,,
5307.97,-2.946309,,,,
5308.815,-2.967115,,,,
5309.686,-2.990234,,,,
5309.967,-2.997157,,,,
5309.969,-2.997208,,,,
5310.346,-2.993652,,,,
5310.594,-2.987664,,,,
5310.897,-2.980263,,,,
5311.198,-2.974576,,,,
5311.529,-2.967323,,,,
5311.846,-2.960335,,,,
5312.198,-2.952107,,,,
5312.589,-2.943359,,,,
5313.005,-2.933804,,,,
5313.439,-2.921805,,,,
5313.899,-2.910202,,,,
5314.359,-2.899863,,,,
5314.835,-2.887647,,,,
5315.335,-2.87411,,,,
5315.857,-2.861311,,,,
5316.401,-2.847753,,,,
5316.959,-2.83361,,,,
5317.532,-2.820052,,,,
5318.136,-2.805094,,,,
5318.77,-2.787496,,,,
5319.427,-2.772215,,,,
5320.098,-2.755402,,,,
5320.777,-2.738939,,,,
5321.487,-2.720388,,,,
5322.198,-2.701552,,,,
5322.939,-2.68236,,,,
5323.704,-2.661155,,,,
5324.514,-2.637967,,,,
5325.399,-2.61268,,,,
5326.29,-2.586131,,,,
5327.259,-2.557612,,,,
5328.259,-2.527681,,,,
5329.259,-2.496377,,,,
5330.259,-2.466635,,,,
5331.259,-2.437431,,,,
5332.259,-2.407513,,,,
5333.259,-2.376921,,,,
5334.259,-2.346174,,,,
5335.259,-2.315682,,,,
5336.259,-2.283774,,,,
5337.259,-2.252799,,,,
5338.259,-2.220809,,,,
5339.259,-2.189018,,,,
5340.259,-2.156803,,,,
5341.259,-2.123946,,,,
5342.259,-2.090873,,,,
5343.259,-2.057314,,,,
5344.259,-2.023841,,,,
5345.259,-1.989877,,,,
5346.259,-1.957341,,,,
5347.259,-1.923502,,,,
5348.259,-1.891021,,,,
5349.259,-1.858318,,,,
5350.259,-1.825594,,,,
5351.259,-1.794936,,,,
5352.259,-1.760737,,,,
5353.259,-1.728967,,,,
5354.259,-1.696371,,,,
5355.259,-1.663099,,,,
5356.259,-1.631376,,,,
5357.259,-1.59981,,,,
5358.259,-1.568897,,,,
5359.259,-1.538495,,,,
5360.259,-1.508559,,,,
5361.259,-1.479154,,,,
5362.259,-1.449771,,,,
5363.259,-1.421206,,,,
5364.259,-1.394102,,,,
5365.259,-1.36669,,,,
5366.259,-1.339175,,,,
5367.259,-1.311234,,,,
5368.259,-1.281676,,,,
5369.259,-1.253232,,,,
5370.259,-1.223581,,,,
5371.259,-1.196633,,,,
5372.259,-1.170079,,,,
5373.259,-1.145628,,,,
5374.259,-1.12194,,,,
5375.259,-1.101147,,,,
5376.259,-1.082205,,,,
5377.259,-1.063758,,,,
5378.259,-1.048006,,,,
5379.259,-1.036455,,,,
5380.259,-1.030307,,,,
5381.259,-1.03023,,,,
5382.259,-1.028975,,,,
5383.259,-1.028231,,,,
5384.259,-1.027624,,,,
5385.259,-1.027538,,,,
5386.259,-1.027259,,,,
5387.259,-1.027303,,,,
5388.259,-1.028052,,,,
5389.259,-1.027448,,,,
5390.259,-1.027282,,,,
5391.259,-1.026984,,,,
5392.259,-1.026493,,,,
5393.259,-1.026359,,,,
5394.259,-1.026657,,,,
5395.259,-1.02624,,,,
5396.259,-1.027522,,,,
5397.259,-1.026776,,,,
5398.259,-1.026727,,,,
5399.259,-1.026695,,,,
5400.259,-1.021879,,,,
5401.259,-1.019941,,,,
5402.259,-1.019264,,,,
5403.259,-1.019257,,,,
5404.259,-1.018959,,,,
5405.259,-1.019221,,,,
5405.978,-1.018288,,,,
5405.981,-1.018348,,,,
5406.981,-1.018482,,,,
5407.981,-1.018354,,,,
5408.981,-1.018265,,,,
5409.981,-1.019163,,,,
5410.981,-1.019502,,,,
5411.981,-1.022157,,,,
5412.981,-1.022185,,,,
5413.981,-1.021943,,,,
5414.981,-1.021801,,,,
5415.981,-1.021636,,,,
5416.981,-1.022212,,,,
5417.981,-1.021817,,,,
5418.981,-1.022852,,,,
5419.981,-1.021928,,,,
5420.981,-1.02177,,,,
5421.981,-1.022634,,,,
5422.981,-1.022469,,,,
5423.981,-1.022477,,,,
5424.981,-1.022624,,,,
5425.981,-1.02281,,,,
5426.981,-1.022528,,,,
5427.981,-1.022961,,,,
5428.981,-1.022894,,,,
5429.981,-1.024081,,,,
5430.981,-1.037644,,,,
5431.981,-1.054993,,,,
5432.981,-1.071283,,,,
5433.981,-1.088141,,,,
5434.981,-1.107043,,,,
5435.981,-1.126653,,,,
5436.981,-1.14738,,,,
5437.981,-1.168053,,,,
5438.981,-1.190173,,,,
5439.981,-1.213503,,,,
5440.981,-1.235918,,,,
5441.981,-1.261577,,,,
5442.981,-1.290255,,,,
5443.981,-1.317906,,,,
5444.981,-1.344426,,,,
5445.981,-1.372005,,,,
5446.981,-1.401725,,,,
5447.981,-1.429933,,,,
5448.981,-1.459029,,,,
5449.981,-1.490323,,,,
5450.981,-1.52024,,,,
5451.981,-1.551077,,,,
5452.981,-1.581355,,,,
5453.981,-1.613596,,,,
5454.981,-1.644765,,,,
5455.981,-1.675979,,,,
5456.981,-1.708421,,,,
5457.981,-1.739777,,,,
5458.981,-1.772117,,,,
5459.981,-1.804189,,,,
5460.981,-1.834849,,,,
5461.981,-1.867674,,,,
5462.981,-1.899019,,,,
5463.981,-1.931704,,,,
5464.981,-1.963045,,,,
5465.981,-1.996184,,,,
5466.981,-2.026494,,,,
5467.981,-2.057758,,,,
5468.981,-2.089802,,,,
5469.981,-2.121219,,,,
5470.981,-2.151276,,,,
5471.981,-2.182342,,,,
5472.981,-2.212748,,,,
5473.981,-2.243529,,,,
5474.981,-2.273172,,,,
5475.981,-2.30251,,,,
5476.981,-2.331164,,,,
5477.981,-2.36099,,,,
5478.981,-2.389017,,,,
5479.981,-2.418056,,,,
5480.981,-2.446006,,,,
5481.981,-2.473827,,,,
5482.981,-2.501128,,,,
5483.981,-2.529222,,,,
5484.981,-2.5554,,,,
5485.981,-2.583704,,,,
5486.981,-2.609276,,,,
5487.981,-2.636643,,,,
5488.981,-2.663013,,,,
5489.981,-2.689889,,,,
5490.981,-2.715141,,,,
5491.981,-2.74093,,,,
5492.981,-2.765867,,,,
5493.952,-2.790036,,,,
5494.881,-2.813286,,,,
5495.788,-2.837511,,,,
5496.651,-2.859324,,,,
5497.512,-2.881498,,,,
5498.366,-2.902825,,,,
5499.182,-2.924856,,,,
5500.009,-2.946059,,,,
5500.855,-2.968484,,,,
5501.766,-2.993225,,,,
5501.989,-2.998437,,,,
5501.99,-2.998421,,,,
5502.368,-2.995086,,,,
5502.616,-2.988353,,,,
5502.919,-2.98183,,,,
5503.219,-2.974847,,,,
5503.551,-2.96807,,,,
5503.868,-2.961116,,,,
5504.222,-2.953764,,,,
5504.616,-2.944315,,,,
5505.034,-2.933719,,,,
5505.472,-2.922041,,,,
5505.936,-2.911103,,,,
5506.399,-2.899812,,,,
5506.874,-2.886878,,,,
5507.383,-2.874503,,,,
5507.901,-2.860945,,,,
5508.45,-2.847626,,,,
5509.018,-2.833799,,,,
5509.598,-2.81876,,,,
5510.2,-2.803695,,,,
5510.837,-2.788136,,,,
5511.492,-2.771637,,,,
5512.164,-2.754855,,,,
5512.859,-2.737275,,,,
5513.573,-2.719404,,,,
5514.29,-2.70035,,,,
5515.036,-2.680306,,,,
5515.808,-2.659861,,,,
5516.633,-2.635787,,,,
5517.531,-2.610161,,,,
5518.441,-2.583911,,,,
5519.423,-2.554296,,,,
5520.423,-2.523427,,,,
5521.423,-2.493839,,,,
5522.423,-2.462813,,,,
5523.423,-2.434416,,,,
5524.423,-2.403503,,,,
5525.423,-2.374515,,,,
5526.423,-2.343859,,,,
5527.423,-2.313112,,,,
5528.423,-2.281476,,,,
5529.423,-2.25094,,,,
5530.423,-2.218188,,,,
5531.423,-2.185842,,,,
5532.423,-2.153379,,,,
5533.423,-2.120642,,,,
5534.423,-2.086857,,,,
5535.423,-2.053938,,,,
5536.423,-2.019406,,,,
5537.423,-1.986697,,,,
5538.423,-1.952902,,,,
5539.423,-1.919511,,,,
5540.423,-1.887129,,,,
5541.423,-1.854894,,,,
5542.423,-1.821347,,,,
5543.423,-1.789542,,,,
5544.423,-1.757825,,,,
5545.423,-1.724927,,,,
5546.423,-1.692472,,,,
5547.423,-1.659956,,,,
5548.423,-1.626832,,,,
5549.423,-1.594703,,,,
5550.423,-1.562936,,,,
5551.423,-1.534171,,,,
5552.423,-1.505,,,,
5553.423,-1.475039,,,,
5554.423,-1.44655,,,,
5555.423,-1.420652,,,,
5556.423,-1.392927,,,,
5557.423,-1.365466,,,,
5558.423,-1.337353,,,,
5559.423,-1.309309,,,,
5560.423,-1.28082,,,,
5561.423,-1.251218,,,,
5562.423,-1.223412,,,,
5563.423,-1.196504,,,,
5564.423,-1.170808,,,,
5565.423,-1.146441,,,,
5566.423,-1.124288,,,,
5567.423,-1.104473,,,,
5568.423,-1.086177,,,,
5569.423,-1.069226,,,,
5570.423,-1.054271,,,,
5571.423,-1.042969,,,,
5572.423,-1.03943,,,,
5573.423,-1.038718,,,,
5574.423,-1.038148,,,,
5575.423,-1.037326,,,,
5576.423,-1.037859,,,,
5577.423,-1.038103,,,,
5578.423,-1.037532,,,,
5579.423,-1.0366,,,,
5580.423,-1.036754,,,,
5581.423,-1.035965,,,,
5582.423,-1.035746,,,,
5583.423,-1.036707,,,,
5584.423,-1.0366,,,,
5585.423,-1.036089,,,,
5586.423,-1.036006,,,,
5587.423,-1.035854,,,,
5588.423,-1.035621,,,,
5589.423,-1.03528,,,,
5590.423,-1.035682,,,,
5591.423,-1.035329,,,,
5592.423,-1.030289,,,,
5593.423,-1.029587,,,,
5594.423,-1.028523,,,,
5595.423,-1.027798,,,,
5596.423,-1.028052,,,,
5597.423,-1.028899,,,,
5597.998,-1.028619,,,,
5598.001,-1.028675,,,,
5599.001,-1.02858,,,,
5600.001,-1.02765,,,,
5601.001,-1.028171,,,,
5602.001,-1.027743,,,,
5603.001,-1.028026,,,,
5604.001,-1.031019,,,,
5605.001,-1.031296,,,,
5606.001,-1.031371,,,,
5607.001,-1.030921,,,,
5608.001,-1.031816,,,,
5609.001,-1.030979,,,,
5610.001,-1.031204,,,,
5611.001,-1.031211,,,,
5612.001,-1.031342,,,,
5613.001,-1.031419,,,,
5614.001,-1.031824,,,,
5615.001,-1.032325,,,,
5616.001,-1.031487,,,,
5617.001,-1.031938,,,,
5618.001,-1.031873,,,,
5619.001,-1.031646,,,,
5620.001,-1.03166,,,,
5621.001,-1.031764,,,,
5622.001,-1.032562,,,,
5623.001,-1.045341,,,,
5624.001,-1.061284,,,,
5625.001,-1.077219,,,,
5626.001,-1.09473,,,,
5627.001,-1.113428,,,,
5628.001,-1.132247,,,,
5629.001,-1.152443,,,,
5630.001,-1.173884,,,,
5631.001,-1.195898,,,,
5632.001,-1.218565,,,,
5633.001,-1.24238,,,,
5634.001,-1.267314,,,,
5635.001,-1.294856,,,,
5636.001,-1.321174,,,,
5637.001,-1.347993,,,,
5638.001,-1.376618,,,,
5639.001,-1.404313,,,,
5640.001,-1.433295,,,,
5641.001,-1.463386,,,,
5642.001,-1.492236,,,,
5643.001,-1.522799,,,,
5644.001,-1.553703,,,,
5645.001,-1.584676,,,,
5646.001,-1.615543,,,,
5647.001,-1.646675,,,,
5648.001,-1.678649,,,,
5649.001,-1.710984,,,,
5650.001,-1.742643,,,,
5651.001,-1.774849,,,,
5652.001,-1.806678,,,,
5653.001,-1.837335,,,,
5654.001,-1.871237,,,,
5655.001,-1.901851,,,,
5656.001,-1.933826,,,,
5657.001,-1.965925,,,,
5658.001,-1.996642,,,,
5659.001,-2.028276,,,,
5660.001,-2.059343,,,,
5661.001,-2.090185,,,,
5662.001,-2.122776,,,,
5663.001,-2.153832,,,,
5664.001,-2.184406,,,,
5665.001,-2.215289,,,,
5666.001,-2.245019,,,,
5667.001,-2.273771,,,,
5668.001,-2.303322,,,,
5669.001,-2.332026,,,,
5670.001,-2.361762,,,,
5671.001,-2.39055,,,,
5672.001,-2.418709,,,,
5673.001,-2.447503,,,,
5674.001,-2.474778,,,,
5675.001,-2.501435,,,,
5676.001,-2.529427,,,,
5677.001,-2.555821,,,,
5678.001,-2.58442,,,,
5679.001,-2.609881,,,,
5680.001,-2.637707,,,,
5681.001,-2.665006,,,,
5682.001,-2.689461,,,,
5683.001,-2.715955,,,,
5684.001,-2.740719,,,,
5685.001,-2.766121,,,,
5685.983,-2.790292,,,,
5686.908,-2.813739,,,,
5687.813,-2.837408,,,,
5688.686,-2.860146,,,,
5689.554,-2.88194,,,,
5690.414,-2.904543,,,,
5691.244,-2.925521,,,,
5692.071,-2.946988,,,,
5692.906,-2.968127,,,,
5693.782,-2.990151,,,,
5694.011,-2.996313,,,,
5694.012,-2.996317,,,,
5694.39,-2.992479,,,,
5694.64,-2.986995,,,,
5694.943,-2.979651,,,,
5695.242,-2.97243,,,,
5695.574,-2.965847,,,,
5695.894,-2.9596,,,,
5696.251,-2.951052,,,,
5696.649,-2.94244,,,,
5697.067,-2.931898,,,,
5697.505,-2.919968,,,,
5697.972,-2.909052,,,,
5698.441,-2.896186,,,,
5698.914,-2.885256,,,,
5699.423,-2.872233,,,,
5699.941,-2.859091,,,,
5700.492,-2.845818,,,,
5701.065,-2.830944,,,,
5701.649,-2.816045,,,,
5702.259,-2.800631,,,,
5702.894,-2.785259,,,,
5703.551,-2.769385,,,,
5704.226,-2.752539,,,,
5704.928,-2.733996,,,,
5705.633,-2.71555,,,,
5706.377,-2.696255,,,,
5707.118,-2.676876,,,,
5707.883,-2.655889,,,,
5708.722,-2.631529,,,,
