Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   4.61 0.004806 117.21    1.5
   4.62 0.004808 117.26    1.0
   4.63 0.004809 117.29    0.6
   4.64 0.004811 117.32    0.4
   4.65 0.004811 117.34    0.2
   4.66 0.004811 117.32    0.1
   4.68 0.004813 117.39    0.3
   4.69 0.004815 117.43    0.6
   4.70 0.004816 117.45    1.1
   4.71 0.004816 117.45    1.3
   4.72 0.004816 117.45    1.6
   4.73 0.004816 117.47    1.9
   4.74 0.004816 117.46    1.7
   4.75 0.004818 117.50    1.5
   4.77 0.004820 117.55    1.6
   4.78 0.004820 117.55    1.6
   4.79 0.004821 117.58    1.6
   4.80 0.004823 117.62    1.5
   4.81 0.004823 117.63    1.5
   4.82 0.004823 117.64    1.6
   4.83 0.004825 117.68    1.8
   4.85 0.004826 117.71    1.9
   4.86 0.004827 117.71    2.0
   4.87 0.004827 117.73    1.9
   4.88 0.004828 117.75    1.8
   4.89 0.004829 117.77    1.7
   4.90 0.004830 117.80    1.7
   4.91 0.004830 117.80    1.6
   4.92 0.004830 117.80    1.5
   4.93 0.004825 117.67    1.0
   4.95 0.004827 117.72    0.6
   4.96 0.004830 117.80    0.5
   4.97 0.004831 117.83    0.5
   4.98 0.004831 117.83    0.6
   4.99 0.004832 117.85    0.6
   5.00 0.004834 117.90    0.8
   5.01 0.004837 117.96    1.2
   5.02 0.004839 118.01    1.7
   5.04 0.004840 118.03    2.2
   5.05 0.004841 118.06    2.6
   5.06 0.004841 118.07    3.0
   5.07 0.004842 118.09    2.8
   5.08 0.004842 118.10    2.5
   5.09 0.004843 118.11    2.4
   5.10 0.004844 118.14    2.3
   5.12 0.004844 118.13    2.0
   5.13 0.004846 118.18    1.7
   5.14 0.004846 118.20    1.5
   5.15 0.004847 118.21    1.4
   5.16 0.004848 118.23    1.4
   5.17 0.004848 118.23    1.4
   5.18 0.004848 118.24    1.4
   5.19 0.004802 117.11   -2.3
   5.20 0.004742 115.65   -9.9
   5.22 0.004645 113.29  -23.5
   5.23 0.000291   7.09 -369.3
   5.24 0.001058  25.81 -592.3
   5.25 0.004297 104.79 -513.3
   5.26 0.000029   0.71 -754.6
   5.27 0.001858  45.31 -788.0
   5.28 0.001929  47.04 -774.0
   5.29 0.001005  24.51 -790.2
   5.31 0.003398  82.87 -568.5
   5.32 0.003025  73.76 -355.3
   5.33 0.000584  14.24 -308.5
   5.34 0.003060  74.61  -17.8
   5.35 0.000125   3.04   62.0
   5.36 -.000117  -2.86 -209.5
   5.37 -.000034  -0.83 -399.1
   5.38 0.002424  59.12  -89.9
   5.40 -.000029  -0.70 -331.2
   5.41 -.000015  -0.36 -404.4
   5.42 -.000018  -0.43 -445.1
