Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  76.43 0.011579 282.52  294.6
  76.44 0.011845 289.00  171.9
  76.46 0.011560 282.04   93.9
  76.47 0.011790 287.66   66.5
  76.48 0.011483 280.17   25.3
  76.49 0.011755 286.82   16.2
  76.50 0.011340 276.67  -34.1
  76.51 0.009009 219.78 -233.2
  76.52 0.003333  81.28 -841.5
  76.53 0.001351  32.94 %-1468.6
  76.55 -.000221  -5.38 %-2081.1
  76.56 -.000405  -9.88 %-2532.5
  76.57 -.001153 -28.12 %-2889.1
  76.58 -.000960 -23.42 %-3028.6
  76.59 -.001191 -29.05 %-3032.6
  76.60 -.001118 -27.27 %-2831.7
  76.61 -.001079 -26.32 %-2475.2
  76.62 -.001309 -31.92 %-1935.8
  76.63 -.001129 -27.53 %-1237.5
  76.65 -.001486 -36.23 -604.4
  76.66 -.001047 -25.52 -306.8
  76.67 -.001432 -34.90 -157.9
  76.68 -.000978 -23.84  -77.9
  76.69 -.001345 -32.79  -32.4
  76.70 -.000866 -21.12   -4.9
  76.71 -.001327 -32.36    0.7
  76.72 -.000975 -23.77   17.5
  76.73 -.001405 -34.25    4.9
  76.75 0.003856  94.04  404.4
  76.76 0.007768 189.48 1015.0
  76.77 0.010017 244.39 1688.2
  76.78 0.010712 261.35 2226.6
  76.79 0.011394 278.00 2686.7
  76.80 0.011527 281.23 2948.0
  76.81 0.011835 288.76 3093.0
  76.82 0.011784 287.51 3021.4
  76.84 0.011972 292.10 2824.2
  76.85 0.011906 290.49 2400.3
  76.86 0.012093 295.06 1837.8
  76.87 0.012005 292.91 1046.6
  76.88 0.012060 294.26  550.2
  76.89 0.012053 294.08  294.2
  76.90 0.012076 294.65  184.6
  76.91 0.012107 295.40  111.8
  76.92 0.012133 296.03   83.6
  76.94 0.012065 294.39   51.9
  76.95 0.012009 293.02   36.3
  76.96 0.012040 293.78   16.1
  76.97 0.008293 202.30 -279.1
  76.98 0.003652  89.05 -886.0
  76.99 0.001122  27.37 %-1555.0
  77.00 0.000201   4.89 %-2149.3
  77.01 -.000516 -12.58 %-2628.5
  77.03 -.000589 -14.35 %-2938.0
  77.04 -.001037 -25.29 %-3103.1
  77.05 -.000719 -17.54 %-3057.5
  77.06 -.001198 -29.21 %-2866.8
  77.07 -.000871 -21.25 %-2470.6
  77.08 -.001229 -29.96 %-1926.1
  77.09 -.000850 -20.72 %-1164.3
  77.10 -.001156 -28.19 -586.8
  77.12 -.000962 -23.46 -284.2
  77.13 -.001206 -29.41 -165.9
  77.14 -.000842 -20.52  -70.7
  77.15 -.000984 -23.99  -37.0
  77.16 -.000702 -17.12   18.3
  77.17 -.000743 -18.11   31.3
  77.18 -.000698 -17.02   72.5
  77.19 -.000701 -17.10   69.7
  77.20 0.004832 117.83  515.1
  77.22 0.008772 214.00 1151.6
  77.23 0.010229 249.56 1794.9
  77.24 0.011371 277.44 2343.2
  77.25 0.011357 277.09 2732.8
  77.26 0.011831 288.67 2964.4
  77.27 0.011726 286.11 3038.6
  77.28 0.012042 293.82 2948.4
  77.29 0.011928 291.04 2692.8
  77.31 0.012185 297.30 2276.6
  77.32 0.012172 296.99 1682.5
  77.33 0.012230 298.41  912.6
  77.34 0.012377 302.01  476.1
  77.35 0.012308 300.32  287.0
  77.36 0.012727 310.54  213.2
  77.37 0.012330 300.86  177.9
  77.38 0.012739 310.85  159.3
  77.40 0.012284 299.74  129.5
  77.41 0.012711 310.16  116.7
  77.42 0.012222 298.22   81.1
  77.43 0.007956 194.08 -295.8
  77.44 0.003296  80.37 -952.3
  77.45 0.001677  40.90 %-1610.1
  77.46 0.000299   7.30 %-2221.8
  77.47 0.000229   5.59 %-2658.5
  77.49 -.000398  -9.72 %-2979.8
  77.50 -.000043  -1.04 %-3057.8
  77.51 -.000522 -12.72 %-3030.1
  77.52 -.000165  -4.01 %-2757.9
  77.53 -.000601 -14.65 %-2380.1
  77.54 -.000264  -6.44 %-1757.3
  77.55 -.000621 -15.13 %-1024.8
  77.56 -.000245  -5.97 -471.9
  77.57 -.000735 -17.92 -265.8
  77.59 -.000242  -5.90 -112.6
  77.60 -.000644 -15.69  -88.7
  77.61 -.000316  -7.71  -32.8
  77.62 -.000621 -15.13  -49.7
  77.63 -.000272  -6.64   -4.3
  77.64 -.000543 -13.25  -20.2
  77.65 0.000016   0.38   39.7
  77.66 0.006105 148.91  525.9
  77.68 0.009608 234.40 1218.5
  77.69 0.011057 269.76 1852.1
  77.70 0.011989 292.53 2428.3
  77.71 0.012299 300.09 2812.7
  77.72 0.012436 303.45 3070.1
  77.73 0.012529 305.72 3120.8
  77.74 0.012406 302.72 3007.4
  77.75 0.012677 309.33 2709.3
  77.77 0.012382 302.12 2233.9
  77.78 0.012696 309.80 1581.2
  77.79 0.012149 296.43  751.8
  77.80 0.012546 306.12  336.8
  77.81 0.012093 295.06  115.4
  77.82 0.012575 306.85   28.2
  77.83 0.012312 300.42  -15.6
  77.84 0.012546 306.14  -17.8
  77.85 0.012602 307.50   -6.6
  77.87 0.012337 301.02   -9.7
  77.88 0.012688 309.59    5.8
  77.89 0.006255 152.56 -453.4
  77.90 0.003002  73.20 %-1099.7
  77.91 0.000760  18.53 %-1758.6
  77.92 0.000278   6.78 %-2337.4
  77.93 -.000540 -13.18 %-2776.9
  77.94 -.000720 -17.56 %-3088.4
  77.96 -.000693 -16.90 %-3174.6
  77.97 -.000900 -21.95 %-3115.0
  77.98 -.000412 -10.04 %-2811.7
  77.99 -.000822 -20.05 %-2353.6
  78.00 -.000418 -10.18 %-1700.6
  78.01 -.000865 -21.09 -871.7
  78.02 -.000445 -10.86 -406.2
  78.03 -.000806 -19.66 -170.5
  78.05 -.000350  -8.53  -50.3
  78.06 -.000704 -17.17   14.4
  78.07 -.000393  -9.57   42.4
  78.08 -.000469 -11.43   46.2
  78.09 -.000400  -9.76   54.2
  78.10 -.000379  -9.24   40.9
  78.11 0.001106  26.96  178.8
  78.12 0.006987 170.41  710.7
  78.13 0.009719 237.10 1380.4
  78.15 0.011186 272.91 1980.7
  78.16 0.011698 285.42 2489.9
  78.17 0.012151 296.48 2831.3
  78.18 0.012218 298.13 3038.2
  78.19 0.012460 304.03 3055.5
  78.20 0.012264 299.24 2901.9
  78.21 0.012539 305.95 2585.5
  78.22 0.012431 303.32 2085.0
  78.23 0.012694 309.74 1427.2
  78.25 0.012435 303.42  701.5
  78.26 0.012621 307.97  366.2
  78.27 0.012351 301.36  179.8
  78.28 0.012683 309.48  115.7
  78.29 0.012400 302.56   55.3
  78.30 0.012734 310.73   52.1
  78.31 0.012380 302.06   19.6
  78.32 0.012858 313.75   43.6
  78.34 0.012287 299.81    0.3
  78.35 0.006221 151.72 -485.4
  78.36 0.002549  62.16 %-1174.9
  78.37 0.001381  33.67 %-1792.1
  78.38 0.000097   2.37 %-2373.2
  78.39 0.000181   4.41 %-2758.4
  78.40 -.000398  -9.70 %-3038.5
  78.41 -.000039  -0.95 %-3082.4
  78.43 -.000453 -11.04 %-3006.0
  78.44 -.000204  -4.98 %-2700.1
  78.45 -.000432 -10.54 %-2263.1
  78.46 -.000370  -9.02 %-1598.4
  78.47 -.000299  -7.29 -795.2
  78.48 -.000559 -13.62 -387.8
  78.49 -.000214  -5.22 -192.9
  78.50 -.000793 -19.34 -110.1
  78.51 -.000322  -7.86  -77.4
  78.53 -.000768 -18.72  -65.5
  78.54 -.000425 -10.37  -66.5
  78.55 -.000595 -14.52  -47.6
  78.56 -.000379  -9.25  -41.9
  78.57 0.002482  60.53  205.4
  78.58 0.007531 183.70  782.9
  78.59 0.010208 249.03 1460.7
  78.60 0.010973 267.71 2055.9
  78.62 0.011747 286.62 2529.4
  78.63 0.011659 284.47 2855.3
  78.64 0.012058 294.21 2993.2
  78.65 0.011856 289.28 2978.5
  78.66 0.012252 298.94 2783.4
  78.67 0.011940 291.34 2413.3
  78.68 0.012247 298.83 1878.4
  78.69 0.011929 291.06 1158.9
  78.71 0.012200 297.69  548.2
  78.72 0.011933 291.16  240.0
  78.73 0.012267 299.32  139.5
  78.74 0.012063 294.34   64.0
  78.75 0.012380 302.08   68.1
  78.76 0.012196 297.57   41.2
  78.77 0.012458 303.98   63.2
  78.78 0.012222 298.20   43.0
  78.80 0.010948 267.10  -44.3
  78.81 0.004907 119.68 -606.7
  78.82 0.002322  56.62 %-1241.6
  78.83 0.000822  20.04 %-1882.0
  78.84 0.000330   8.05 %-2380.0
  78.85 -.000229  -5.59 %-2779.3
  78.86 -.000267  -6.51 %-2980.9
  78.87 -.000497 -12.12 %-3043.5
  78.88 -.000510 -12.43 %-2902.4
  78.90 -.000707 -17.24 %-2612.9
  78.91 -.000570 -13.89 %-2108.4
  78.92 -.000565 -13.79 %-1442.9
  78.93 -.000460 -11.21 -706.3
  78.94 -.000580 -14.14 -368.8
  78.95 -.000529 -12.89 -185.7
  78.96 -.000663 -16.16 -109.4
  78.97 -.000553 -13.49  -48.6
  78.99 -.000585 -14.26  -28.7
  79.00 -.000703 -17.13  -16.3
  79.01 -.000558 -13.60   -7.6
  79.02 -.000823 -20.07  -19.7
  79.03 0.003364  82.04  276.8
  79.04 0.007738 188.75  865.4
  79.05 0.010238 249.78 1530.7
  79.06 0.010979 267.87 2111.4
  79.08 0.011953 291.64 2596.2
  79.09 0.011830 288.65 2900.9
  79.10 0.012434 303.38 3066.9
  79.11 0.012082 294.80 3032.6
  79.12 0.012517 305.42 2852.1
  79.13 0.012072 294.55 2443.3
  79.14 0.012526 305.63 1904.0
  79.15 0.012197 297.60 1132.1
  79.16 0.012638 308.36  592.6
  79.18 0.012531 305.76  312.8
  79.19 0.012240 298.65  171.0
  79.20 0.012521 305.52   90.3
  79.21 0.011886 290.00   27.6
  79.22 0.012401 302.60   -5.6
  79.23 0.012229 298.38   -5.1
  79.24 0.012171 296.98  -38.2
  79.25 0.009578 233.66 -232.7
  79.27 0.003666  89.40 -881.5
  79.28 0.001660  40.48 %-1525.6
  79.29 0.000384   9.37 %-2145.7
  79.30 -.000450 -10.97 %-2624.6
  79.31 -.000425 -10.35 %-2928.1
  79.32 -.001025 -25.00 %-3123.1
  79.33 -.000662 -16.14 %-3078.9
  79.34 -.000702 -17.12 %-2911.2
  79.35 -.001098 -26.77 %-2550.9
  79.37 -.000666 -16.24 %-1984.2
  79.38 -.001105 -26.95 %-1276.1
  79.39 -.000540 -13.16 -574.8
  79.40 -.000587 -14.31 -273.2
  79.41 -.000892 -21.74 -118.0
  79.42 -.000574 -13.98  -18.6
  79.43 -.001064 -25.95  -19.3
  79.44 -.000531 -12.94   31.8
  79.46 -.000746 -18.18   13.4
  79.47 -.000538 -13.13   40.0
  79.48 -.000454 -11.08   67.6
  79.49 0.004192 102.25  413.3
  79.50 0.008516 207.73 1056.9
  79.51 0.010011 244.23 1647.3
  79.52 0.011477 280.03 2246.4
  79.53 0.011557 281.97 2679.3
  79.54 0.012209 297.90 2964.8
  79.56 0.012055 294.14 3084.1
  79.57 0.012357 301.52 3005.4
  79.58 0.012221 298.20 2776.9
  79.59 0.012323 300.68 2358.3
  79.60 0.012421 303.07 1783.2
  79.61 0.012517 305.43 1041.9
  79.62 0.012511 305.27  540.9
  79.63 0.012526 305.65  318.0
  79.65 0.012574 306.82  178.6
  79.66 0.012496 304.92  130.8
  79.67 0.012451 303.82   72.4
  79.68 0.012549 306.21   68.5
  79.69 0.012394 302.42   33.8
  79.70 0.012458 303.99   26.8
  79.71 0.008672 211.55 -285.5
  79.72 0.003962  96.62 -901.4
  79.74 0.001818  44.33 %-1556.3
  79.75 0.000753  18.37 %-2135.8
  79.76 0.000297   7.25 %-2586.4
  79.77 -.000106  -2.58 %-2895.8
  79.78 -.000021  -0.51 %-3017.4
  79.79 -.000483 -11.79 %-3005.5
  79.80 -.000172  -4.21 %-2792.2
  79.81 -.000611 -14.91 %-2427.1
  79.82 -.000185  -4.52 %-1859.2
  79.84 -.000686 -16.73 %-1148.0
  79.85 -.000198  -4.84 -559.9
  79.86 -.000556 -13.54 -303.5
  79.87 -.000204  -4.97 -151.9
  79.88 -.000398  -9.69  -83.6
  79.89 -.000213  -5.20  -26.5
  79.90 -.000077  -1.87   11.6
  79.91 -.000257  -6.26   43.1
  79.93 0.000097   2.37   63.2
  79.94 -.000357  -8.71   68.4
  79.95 0.006076 148.20  531.2
  79.96 0.009148 223.17 1175.6
  79.97 0.011273 275.04 1807.6
  79.98 0.011737 286.38 2352.3
  79.99 0.012358 301.54 2745.4
  80.00 0.012486 304.66 2999.6
  80.02 0.012539 305.97 3062.8
  80.03 0.012907 314.96 2990.1
  80.04 0.012548 306.18 2718.5
  80.05 0.012902 314.81 2281.1
  80.06 0.012312 300.41 1646.4
  80.07 0.012685 309.52  828.2
  80.08 0.012189 297.42  374.2
  80.09 0.012507 305.19  138.6
  80.11 0.012284 299.72   32.0
  80.12 0.012461 304.05  -32.8
  80.13 0.012515 305.36  -47.1
  80.14 0.012380 302.07  -62.3
  80.15 0.012676 309.30  -48.4
  80.16 0.012314 300.47  -30.7
  80.17 0.007787 189.94 -386.0
  80.18 0.003209  78.25 -994.8
  80.19 0.001798  43.85 %-1630.1
  80.21 0.000463  11.28 %-2187.0
  80.22 0.000395   9.64 %-2623.2
  80.23 0.000027   0.65 %-2893.7
  80.24 -.000094  -2.30 %-3019.3
  80.25 0.000184   4.49 %-2934.2
  80.26 -.000176  -4.29 %-2700.1
  80.27 0.000181   4.42 %-2273.3
  80.28 -.000360  -8.78 %-1690.4
  80.30 0.000066   1.61 -925.3
  80.31 -.000342  -8.34 -432.2
  80.32 0.000071   1.74 -209.9
  80.33 -.000192  -4.68  -92.1
  80.34 0.000018   0.43  -51.8
  80.35 -.000102  -2.49  -20.6
  80.36 -.000077  -1.87  -14.0
  80.37 0.000091   2.22   -4.1
  80.38 -.000089  -2.18   14.7
  80.40 0.000547  13.33   53.5
  80.41 0.006616 161.37  581.5
  80.42 0.009974 243.32 1228.8
  80.43 0.011181 272.80 1863.2
  80.44 0.012306 300.28 2391.7
  80.45 0.012394 302.41 2787.6
  80.46 0.012929 315.49 3028.3
  80.47 0.012700 309.90 3086.9
  80.49 0.013122 320.20 2989.6
  80.50 0.012780 311.85 2683.3
  80.51 0.013140 320.63 2239.9
  80.52 0.012807 312.51 1572.0
  80.53 0.013200 322.09  811.7
  80.54 0.012829 313.04  397.6
  80.55 0.013222 322.64  232.2
  80.56 0.012839 313.29  101.7
  80.57 0.013180 321.62   76.7
  80.59 0.012710 310.14   11.2
  80.60 0.013095 319.54   19.7
  80.61 0.012753 311.18  -21.4
  80.62 0.013208 322.29   10.2
  80.63 0.006902 168.34 -476.0
  80.64 0.003647  88.93 %-1097.7
  80.65 0.001636  39.90 %-1771.4
  80.66 0.001118  27.27 %-2292.9
  80.68 0.000447  10.89 %-2730.7
  80.69 0.000572  13.96 %-2949.8
  80.70 0.000195   4.74 %-3055.8
  80.71 0.000545  13.30 %-2926.8
  80.72 0.000077   1.88 %-2699.9
  80.73 0.000430  10.48 %-2234.0
  80.74 -.000072  -1.75 %-1660.7
  80.75 0.000185   4.51 -846.7
  80.77 -.000307  -7.49 -462.2
  80.78 0.000161   3.91 -236.8
  80.79 -.000226  -5.51 -175.2
  80.80 0.000299   7.29  -94.3
  80.81 -.000202  -4.92 -101.4
  80.82 0.000174   4.25  -59.2
  80.83 -.000183  -4.46  -73.1
  80.84 0.000124   3.03  -26.4
  80.85 0.001471  35.87   87.3
  80.87 0.007520 183.43  679.0
  80.88 0.010177 248.29 1330.4
  80.89 0.011488 280.30 1962.7
  80.90 0.012314 300.47 2455.8
  80.91 0.012332 300.91 2816.2
  80.92 0.012836 313.20 3009.9
  80.93 0.012472 304.33 3040.7
  80.94 0.012942 315.81 2891.7
  80.96 0.012468 304.23 2556.5
  80.97 0.012893 314.59 2049.5
  80.98 0.012490 304.75 1356.5
  80.99 0.012875 314.17  642.5
  81.00 0.012613 307.77  298.8
  81.01 0.012886 314.42  146.5
  81.02 0.012753 311.18   65.3
  81.03 0.012937 315.67   55.8
  81.05 0.012958 316.20   40.9
  81.06 0.012954 316.10   62.7
  81.07 0.012964 316.33   50.5
  81.08 0.012528 305.70   40.7
  81.09 0.006185 150.85 -494.9
  81.10 0.003068  74.82 %-1143.7
  81.11 0.001487  36.25 %-1813.2
  81.12 0.000685  16.70 %-2355.4
  81.14 0.000378   9.23 %-2774.5
  81.15 0.000176   4.29 %-3013.1
  81.16 -.000056  -1.35 %-3103.7
  81.17 -.000062  -1.51 %-2998.9
  81.18 -.000258  -6.28 %-2725.3
  81.19 -.000260  -6.34 %-2267.3
  81.20 -.000522 -12.73 %-1643.7
  81.21 -.000402  -9.81 -861.9
  81.22 -.000489 -11.93 -482.9
  81.24 -.000275  -6.71 -277.6
  81.25 -.000367  -8.95 -176.3
  81.26 -.000176  -4.30 -107.4
  81.27 -.000284  -6.93  -62.5
  81.28 -.000079  -1.93  -11.0
  81.29 -.000175  -4.27   15.6
  81.30 -.000003  -0.06   56.7
  81.31 0.002944  71.79  305.7
  81.32 0.008088 197.28  905.5
  81.34 0.010448 254.91 1546.4
  81.35 0.011765 287.05 2146.2
  81.36 0.012280 299.62 2607.5
  81.37 0.012615 307.80 2935.4
  81.38 0.012828 313.01 3091.0
  81.39 0.012815 312.69 3078.3
  81.40 0.013014 317.55 2889.4
  81.41 0.012927 315.43 2526.4
  81.43 0.013009 317.43 1978.9
  81.44 0.012758 311.32 1243.4
  81.45 0.012989 316.95  614.9
  81.46 0.012546 306.13  279.5
  81.47 0.012821 312.85  117.6
  81.48 0.012430 303.29   12.1
  81.49 0.012743 310.93  -31.7
  81.50 0.012651 308.69  -58.6
  81.51 0.012801 312.36  -55.0
  81.53 0.012878 314.23  -46.3
  81.54 0.010974 267.74 -167.0
  81.55 0.005460 133.16 -691.5
  81.56 0.002304  56.18 %-1346.9
  81.57 0.001290  31.47 %-1953.1
  81.58 0.000419  10.22 %-2444.8
  81.59 0.000393   9.59 %-2803.0
  81.60 0.000346   8.44 %-2969.7
  81.62 -.000068  -1.67 %-3029.4
  81.63 0.000050   1.23 %-2876.6
  81.64 -.000561 -13.69 %-2601.6
  81.65 -.000033  -0.82 %-2087.5
  81.66 -.000070  -1.70 %-1389.6
  81.67 -.000314  -7.65 -702.6
  81.68 -.000015  -0.37 -336.3
  81.69 -.000543 -13.24 -221.0
  81.71 0.000008   0.19 -115.6
  81.72 -.000167  -4.07  -85.0
  81.73 -.000282  -6.87  -57.3
  81.74 -.000103  -2.51  -10.7
  81.75 -.000673 -16.41  -39.3
  81.76 -.000167  -4.08   -9.8
  81.77 0.003712  90.53  265.6
  81.78 0.008436 205.80  892.7
  81.80 0.010709 261.27 1572.9
  81.81 0.011303 275.76 2125.9
  81.82 0.012176 297.10 2610.8
  81.83 0.011954 291.66 2860.0
  81.84 0.012564 306.58 3031.5
  81.85 0.012470 304.27 3004.1
  81.86 0.012744 310.97 2810.7
  81.87 0.012817 312.75 2456.8
  81.88 0.012404 302.66 1838.5
  81.90 0.012914 315.12 1122.5
  81.91 0.012424 303.15  538.4
  81.92 0.012842 313.36  294.1
  81.93 0.012794 312.18  191.2
  81.94 0.012545 306.09   94.0
  81.95 0.012881 314.32   84.8
  81.96 0.012395 302.43    8.0
  81.97 0.012851 313.57   15.7
  81.99 0.012639 308.40   -5.4
  82.00 0.009697 236.57 -230.5
  82.01 0.004751 115.86 -787.0
  82.02 0.001731  42.20 %-1500.5
  82.03 0.000951  23.20 %-2078.2
  82.04 -.000044  -1.06 %-2609.6
  82.05 0.000140   3.41 %-2914.4
  82.06 0.000038   0.91 %-3053.7
  82.07 -.000190  -4.63 %-3054.7
  82.09 0.000153   3.72 %-2820.6
  82.10 -.000307  -7.49 %-2488.0
  82.11 0.000231   5.64 %-1894.7
  82.12 -.000085  -2.07 %-1168.5
  82.13 0.000137   3.35 -514.9
  82.14 0.000144   3.51 -176.9
  82.15 -.000175  -4.28  -73.6
  82.16 0.000133   3.26    9.2
  82.18 -.000299  -7.29  -20.2
  82.19 0.000188   4.59    8.1
  82.20 -.000118  -2.87    2.9
  82.21 0.000252   6.15    7.7
  82.22 0.000177   4.31   31.6
  82.23 0.005186 126.48  398.7
  82.24 0.009297 226.79 1054.2
  82.25 0.010746 262.18 1665.8
  82.27 0.012066 294.40 2247.7
  82.28 0.012037 293.69 2661.1
  82.29 0.012721 310.41 2931.8
  82.30 0.012395 302.44 3025.0
  82.31 0.012788 312.03 2937.5
  82.32 0.012978 316.68 2725.9
  82.33 0.012910 315.01 2302.2
  82.34 0.013220 322.59 1753.9
  82.35 0.012810 312.58  985.6
  82.37 0.013059 318.66  515.1
  82.38 0.012760 311.35  285.2
  82.39 0.012977 316.64  155.4
  82.40 0.012780 311.85   99.4
  82.41 0.013043 318.27   51.0
  82.42 0.012983 316.81   46.2
  82.43 0.013078 319.12   15.3
  82.44 0.013166 321.27   17.3
  82.45 0.008725 212.84 -310.6
  82.47 0.004528 110.42 -908.2
  82.48 0.002035  49.62 %-1551.9
  82.49 0.001312  31.98 %-2132.1
  82.50 0.000495  12.07 %-2591.5
  82.51 0.000503  12.26 %-2901.8
  82.52 0.000134   3.28 %-3049.1
  82.53 0.000504  12.30 %-3006.2
  82.54 0.000242   5.91 %-2787.7
  82.56 0.000403   9.82 %-2383.2
  82.57 0.000393   9.59 %-1794.8
  82.58 0.000325   7.93 %-1026.1
  82.59 0.000563  13.74 -463.5
  82.60 0.000315   7.68 -187.7
  82.61 0.000682  16.62  -51.4
  82.62 0.000257   6.27    5.5
  82.63 0.000654  15.95   33.5
  82.65 0.000111   2.71   18.1
  82.66 0.000487  11.86    3.7
  82.67 0.000061   1.48  -14.9
  82.68 0.000508  12.38  -16.6
  82.69 0.006332 154.44  440.5
  82.70 0.010104 246.50 1104.3
  82.71 0.011688 285.18 1747.9
  82.72 0.012566 306.62 2321.8
  82.74 0.013001 317.25 2738.7
  82.75 0.013132 320.43 3021.5
  82.76 0.013519 329.89 3121.3
  82.77 0.013314 324.89 3055.9
  82.78 0.013661 333.37 2790.7
  82.79 0.013207 322.28 2335.1
  82.80 0.013636 332.76 1695.7
  82.81 0.013185 321.73  872.3
  82.82 0.013644 332.94  436.3
  82.84 0.013137 320.55  202.1
  82.85 0.013552 330.69  101.5
  82.86 0.013150 320.87   23.7
  82.87 0.013574 331.24   10.1
  82.88 0.013161 321.15  -31.5
  82.89 0.013569 331.11   -6.8
  82.90 0.013187 321.79  -30.9
  82.91 0.008457 206.29 -385.9
  82.93 0.004166 101.61 %-1039.4
  82.94 0.002676  65.25 %-1642.0
  82.95 0.001389  33.86 %-2231.3
  82.96 0.001214  29.59 %-2627.3
  82.97 0.000631  15.38 %-2940.2
  82.98 0.000905  22.06 %-3019.4
  82.99 0.000486  11.86 %-2990.3
  83.00 0.000776  18.92 %-2723.2
  83.02 0.000636  15.50 %-2325.3
  83.03 0.000783  19.10 %-1703.7
  83.04 0.000808  19.71 -936.0
  83.05 0.000851  20.74 -422.3
  83.06 0.000855  20.85 -192.0
  83.07 0.000543  13.23  -75.0
  83.08 0.000866  21.12  -20.3
  83.09 0.000423  10.32   -8.2
  83.10 0.000801  19.52   -9.0
  83.12 0.000209   5.09  -32.8
  83.13 0.000556  13.55  -58.3
  83.14 0.000638  15.55  -52.0
  83.15 0.007306 178.22  456.4
  83.16 0.010378 253.19 1121.4
  83.17 0.011811 288.17 1764.7
  83.18 0.012811 312.60 2335.1
  83.19 0.012757 311.28 2734.2
  83.20 0.013393 326.82 2987.5
  83.22 0.012950 315.99 3056.2
  83.23 0.013426 327.62 2952.3
  83.24 0.013370 326.26 2696.4
  83.25 0.013395 326.86 2212.6
  83.26 0.013765 335.89 1604.4
  83.27 0.013209 322.32  776.1
  83.28 0.013629 332.59  410.5
  83.29 0.013260 323.57  207.3
  83.31 0.013518 329.87  114.1
  83.32 0.013635 332.72   97.0
  83.33 0.013126 320.30   24.3
  83.34 0.013480 328.94   31.6
  83.35 0.012928 315.47  -45.2
  83.36 0.013465 328.58  -37.0
  83.37 0.007331 178.81 -506.8
  83.38 0.003746  91.36 %-1165.6
  83.40 0.002442  59.55 %-1755.9
  83.41 0.001064  25.94 %-2344.5
  83.42 0.001090  26.59 %-2722.7
  83.43 0.000563  13.72 %-2999.7
  83.44 0.000752  18.34 %-3061.0
  83.45 0.000767  18.70 %-2931.8
  83.46 0.000663  16.17 %-2676.9
  83.47 0.000900  21.94 %-2197.1
  83.48 0.000340   8.28 %-1634.6
  83.50 0.000859  20.94 -807.2
  83.51 0.000369   8.99 -399.3
  83.52 0.000797  19.42 -187.0
  83.53 0.000766  18.67  -54.5
  83.54 0.000705  17.19  -28.4
  83.55 0.000989  24.11   26.9
  83.56 0.000545  13.28    1.5
  83.57 0.000857  20.90   17.6
  83.59 0.000307   7.48   -8.7
  83.60 0.002501  60.99  130.8
  83.61 0.007937 193.61  684.2
  83.62 0.010861 264.99 1313.5
  83.63 0.012307 300.28 1954.1
  83.64 0.012604 307.55 2412.9
  83.65 0.013341 325.54 2796.1
  83.66 0.012932 315.55 2969.4
  83.68 0.013465 328.57 3008.0
  83.69 0.013222 322.63 2875.2
  83.70 0.013430 327.73 2546.9
  83.71 0.013666 333.49 2084.9
  83.72 0.013344 325.61 1368.7
  83.73 0.013688 334.03  696.1
  83.74 0.013181 321.63  322.2
  83.75 0.013628 332.55  175.3
  83.76 0.013151 320.91   84.5
  83.78 0.013496 329.34   35.5
  83.79 0.013079 319.16    9.1
  83.80 0.013363 326.09  -29.2
  83.81 0.013104 319.75  -44.9
  83.82 0.013188 321.80  -71.2
  83.83 0.006543 159.59 -589.7
  83.84 0.003606  87.93 %-1216.2
  83.85 0.002042  49.79 %-1851.6
  83.87 0.001411  34.41 %-2345.9
  83.88 0.001134  27.66 %-2736.0
  83.89 0.000888  21.64 %-2935.8
  83.90 0.000852  20.78 %-3003.4
  83.91 0.000596  14.54 %-2887.1
  83.92 0.000691  16.85 %-2621.0
  83.93 0.000556  13.55 %-2166.2
  83.94 0.000641  15.62 %-1549.1
  83.96 0.000423  10.32 -766.8
  83.97 0.000495  12.06 -405.0
  83.98 0.000310   7.55 -239.9
  83.99 0.000421  10.27 -162.3
