Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  39.62 0.013009 317.43  531.5
  39.63 0.012876 314.18  237.0
  39.64 0.012824 312.93   82.4
  39.65 0.012838 313.25    3.5
  39.66 0.012815 312.70  -37.2
  39.68 0.012856 313.69  -52.0
  39.69 0.012874 314.14  -53.6
  39.70 0.012903 314.85  -46.5
  39.71 0.009152 223.25 -325.7
  39.72 0.003985  97.19 -948.3
  39.73 0.001720  41.94 %-1619.2
  39.74 0.000511  12.46 %-2224.4
  39.75 -.000064  -1.57 %-2702.2
  39.77 -.000352  -8.59 %-3031.4
  39.78 -.000457 -11.15 %-3188.3
  39.79 -.000506 -12.34 %-3161.8
  39.80 -.000502 -12.23 %-2950.4
  39.81 -.000556 -13.56 %-2553.1
  39.82 -.000508 -12.39 %-1962.9
  39.83 -.000491 -11.98 %-1181.4
  39.84 -.000435 -10.60 -549.6
  39.86 -.000478 -11.66 -256.9
  39.87 -.000520 -12.68 -111.0
  39.88 -.000556 -13.57  -46.4
  39.89 -.000543 -13.24  -18.1
  39.90 -.000560 -13.64  -10.6
  39.91 -.000548 -13.36   -8.8
  39.92 -.000587 -14.31  -13.2
  39.93 -.000613 -14.96  -18.1
  39.94 0.005521 134.66  445.5
  39.96 0.009472 231.08 1132.5
  39.97 0.011378 277.62 1828.3
  39.98 0.012300 300.13 2434.1
  39.99 0.012794 312.18 2895.8
  40.00 0.013011 317.50 3184.7
  40.01 0.013140 320.63 3290.9
  40.02 0.013175 321.49 3209.4
  40.03 0.013214 322.43 2937.4
  40.05 0.013200 322.10 2472.7
  40.06 0.013202 322.14 1812.2
  40.07 0.013226 322.73  958.3
  40.08 0.013213 322.42  467.4
  40.09 0.013223 322.66  228.9
  40.10 0.013248 323.28  113.4
  40.11 0.013273 323.89   57.5
  40.12 0.013300 324.54   35.0
  40.13 0.013290 324.29   24.4
  40.15 0.013317 324.96   23.7
  40.16 0.013325 325.14   24.3
  40.17 0.008465 206.48 -347.9
  40.18 0.003788  92.37 %-1014.8
  40.19 0.001556  37.95 %-1721.4
  40.20 0.000495  12.06 %-2344.5
  40.21 -.000011  -0.28 %-2829.6
  40.22 -.000268  -6.55 %-3148.4
  40.24 -.000383  -9.33 %-3285.0
  40.25 -.000429 -10.46 %-3232.1
  40.26 -.000486 -11.84 %-2989.4
  40.27 -.000494 -12.06 %-2555.5
  40.28 -.000509 -12.41 %-1927.3
  40.29 -.000509 -12.41 %-1104.9
  40.30 -.000495 -12.07 -530.2
  40.31 -.000515 -12.57 -257.1
  40.33 -.000514 -12.53 -126.5
  40.34 -.000531 -12.94  -64.8
  40.35 -.000512 -12.47  -33.2
  40.36 -.000563 -13.73  -22.0
  40.37 -.000564 -13.76  -17.1
  40.38 -.000586 -14.30  -15.6
  40.39 -.000593 -14.47  -17.6
  40.40 0.005802 141.52  473.1
  40.41 0.009675 236.03 1172.5
  40.43 0.011531 281.33 1872.2
  40.44 0.012433 303.37 2474.3
  40.45 0.012885 314.41 2928.6
  40.46 0.013115 320.02 3213.1
  40.47 0.013259 323.55 3316.5
  40.48 0.013305 324.65 3232.3
  40.49 0.013338 325.47 2952.5
  40.50 0.013347 325.70 2479.0
  40.52 0.013373 326.32 1810.7
  40.53 0.013331 325.30  943.2
  40.54 0.013355 325.90  464.1
  40.55 0.013320 325.04  228.9
  40.56 0.013325 325.15  111.9
  40.57 0.013308 324.73   50.6
  40.58 0.013301 324.58   17.7
  40.59 0.013290 324.29   -1.1
  40.60 0.013290 324.31   -9.0
  40.62 0.013222 322.63  -18.6
  40.63 0.007870 191.96 -436.1
  40.64 0.003400  82.91 %-1120.1
  40.65 0.001286  31.36 %-1825.2
  40.66 0.000245   5.98 %-2445.0
  40.67 -.000226  -5.52 %-2915.7
  40.68 -.000462 -11.26 %-3217.6
  40.69 -.000546 -13.32 %-3332.8
  40.71 -.000640 -15.61 %-3262.7
  40.72 -.000706 -17.21 %-3003.1
  40.73 -.000737 -17.97 %-2550.9
  40.74 -.000699 -17.03 %-1899.4
  40.75 -.000677 -16.51 %-1056.9
  40.76 -.000715 -17.44 -509.8
  40.77 -.000714 -17.40 -249.0
  40.78 -.000725 -17.68 -123.7
  40.79 -.000724 -17.66  -64.8
  40.81 -.000679 -16.55  -31.7
  40.82 -.000610 -14.87   -8.4
  40.83 -.000615 -15.00    8.9
  40.84 -.000570 -13.91   22.1
  40.85 -.000522 -12.74   32.0
  40.86 0.006259 152.67  558.2
  40.87 0.009956 242.88 1274.6
  40.88 0.011748 286.64 1981.8
  40.90 0.012571 306.74 2575.2
  40.91 0.012958 316.19 3012.6
  40.92 0.013191 321.88 3275.7
  40.93 0.013301 324.57 3352.5
  40.94 0.013405 327.11 3245.3
  40.95 0.013417 327.41 2948.3
  40.96 0.013468 328.64 2458.3
  40.97 0.013456 328.36 1774.5
  40.99 0.013471 328.71  899.9
  41.00 0.013446 328.11  444.1
  41.01 0.013456 328.35  224.7
  41.02 0.013487 329.12  121.8
  41.03 0.013489 329.15   69.6
  41.04 0.013499 329.40   40.5
  41.05 0.013501 329.46   25.3
  41.06 0.013476 328.85   13.8
  41.08 0.013388 326.71    2.6
  41.09 0.007584 184.99 -454.2
  41.10 0.003290  80.24 %-1155.1
  41.11 0.001256  30.63 %-1871.1
  41.12 0.000242   5.91 %-2493.1
  41.13 -.000198  -4.83 %-2966.0
  41.14 -.000447 -10.91 %-3266.3
  41.15 -.000553 -13.49 %-3377.3
  41.16 -.000638 -15.56 %-3298.3
  41.18 -.000630 -15.36 %-3020.1
  41.19 -.000645 -15.73 %-2545.1
  41.20 -.000613 -14.95 %-1872.0
  41.21 -.000638 -15.55 %-1011.6
  41.22 -.000615 -15.00 -481.4
  41.23 -.000636 -15.51 -228.6
  41.24 -.000630 -15.36 -105.4
  41.25 -.000650 -15.86  -49.4
  41.26 -.000670 -16.33  -22.6
  41.28 -.000660 -16.09  -11.0
  41.29 -.000670 -16.32   -6.8
  41.30 -.000660 -16.09   -7.9
  41.31 -.000350  -8.54   15.8
  41.32 0.006597 160.92  568.6
  41.33 0.010057 245.36 1289.4
  41.34 0.011755 286.82 1989.4
  41.35 0.012588 307.15 2582.3
  41.37 0.013084 319.28 3026.7
  41.38 0.013286 324.20 3295.3
  41.39 0.013429 327.69 3378.3
  41.40 0.013486 329.10 3266.9
  41.41 0.013476 328.83 2957.6
  41.42 0.013480 328.93 2449.9
  41.43 0.013451 328.24 1742.9
  41.44 0.013429 327.69  864.9
  41.46 0.013451 328.23  427.4
  41.47 0.013440 327.96  207.8
  41.48 0.013378 326.45   90.6
  41.49 0.013401 327.01   28.3
  41.50 0.013412 327.27    0.6
  41.51 0.013409 327.21  -13.5
  41.52 0.013448 328.17  -13.3
  41.53 0.013489 329.16   -5.1
  41.54 0.007153 174.47 -485.7
  41.56 0.003139  76.55 %-1186.3
  41.57 0.001287  31.38 %-1887.2
  41.58 0.000549  13.38 %-2476.6
  41.59 0.000305   7.44 %-2902.6
  41.60 -.000216  -5.28 %-3185.7
  41.61 -.000507 -12.37 %-3305.7
  41.62 -.000669 -16.30 %-3241.8
  41.63 -.000748 -18.23 %-2986.1
  41.65 -.000790 -19.27 %-2535.8
  41.66 -.000383  -9.34 %-1851.9
  41.67 -.000190  -4.62 -955.9
  41.68 -.000437 -10.66 -464.1
  41.69 -.000411 -10.01 -229.1
  41.70 -.000446 -10.88 -115.6
  41.71 -.000443 -10.79  -44.6
  41.72 -.000473 -11.54   15.7
  41.74 -.000627 -15.28   27.8
  41.75 -.000714 -17.41   12.4
  41.76 -.000720 -17.55  -15.2
  41.77 0.000007   0.17    6.6
  41.78 0.006938 169.22  547.1
  41.79 0.010311 251.55 1276.2
  41.80 0.011966 291.97 2000.8
  41.81 0.012774 311.69 2595.0
  41.82 0.013144 320.73 3035.3
  41.84 0.013334 325.37 3297.3
  41.85 0.013418 327.42 3373.3
  41.86 0.013461 328.47 3255.8
  41.87 0.013491 329.20 2931.8
  41.88 0.013533 330.23 2405.6
  41.89 0.013535 330.29 1679.7
  41.90 0.013562 330.94  822.4
  41.91 0.013505 329.56  401.1
  41.92 0.013502 329.48  194.6
  41.94 0.013457 328.37   90.5
  41.95 0.013429 327.70   36.9
  41.96 0.013365 326.13    2.9
  41.97 0.013415 327.34  -13.0
  41.98 0.013393 326.82  -24.2
  41.99 0.013445 328.09  -27.1
  42.00 0.006714 163.75 -545.3
  42.01 0.002850  69.50 %-1262.0
  42.03 0.000931  22.69 %-1976.7
  42.04 0.000022   0.52 %-2582.4
  42.05 -.000421 -10.28 %-3037.9
  42.06 -.000659 -16.06 %-3317.1
  42.07 -.000758 -18.47 %-3409.9
  42.08 -.000807 -19.68 %-3310.0
  42.09 -.000818 -19.94 %-3017.7
  42.10 -.000843 -20.56 %-2524.3
  42.11 -.000811 -19.78 %-1831.0
  42.13 -.000796 -19.41 -932.9
  42.14 -.000776 -18.92 -446.7
  42.15 -.000772 -18.83 -206.7
  42.16 -.000774 -18.86  -90.6
  42.17 -.000747 -18.22  -31.2
  42.18 -.000767 -18.71   -3.0
  42.19 -.000767 -18.70    8.6
  42.20 -.000719 -17.53   16.4
  42.22 -.000715 -17.42   19.5
  42.23 0.000649  15.82  125.2
  42.24 0.007307 178.23  720.3
  42.25 0.010454 255.04 1446.5
  42.26 0.011971 292.09 2133.4
  42.27 0.012732 310.68 2702.1
  42.28 0.013064 318.79 3107.7
  42.29 0.013248 323.27 3333.8
  42.31 0.013332 325.32 3372.4
  42.32 0.013392 326.78 3216.9
  42.33 0.013428 327.67 2866.1
  42.34 0.013431 327.74 2321.3
  42.35 0.013376 326.40 1574.7
  42.36 0.013346 325.66  752.5
  42.37 0.013368 326.20  359.6
  42.38 0.013396 326.88  170.4
  42.40 0.013370 326.26   76.1
  42.41 0.013388 326.70   32.9
  42.42 0.013391 326.77   10.9
  42.43 0.013421 327.50    3.4
  42.44 0.013437 327.89    2.3
  42.45 0.013436 327.86    5.0
  42.46 0.006382 155.65 -532.6
  42.47 0.002664  64.96 %-1257.4
  42.48 0.000872  21.27 %-1974.3
  42.50 0.000001   0.04 %-2585.9
  42.51 -.000440 -10.72 %-3042.7
  42.52 -.000612 -14.93 %-3317.0
  42.53 -.000750 -18.29 %-3408.3
  42.54 -.000812 -19.79 %-3305.1
  42.55 -.000847 -20.65 %-3005.6
  42.56 -.000871 -21.24 %-2506.1
  42.57 -.000868 -21.17 %-1804.9
  42.59 -.000869 -21.20 -903.7
  42.60 -.000855 -20.84 -443.2
  42.61 -.000854 -20.83 -219.4
  42.62 -.000833 -20.32 -107.7
  42.63 -.000836 -20.39  -51.4
  42.64 -.000843 -20.55  -24.1
  42.65 -.000853 -20.80   -7.6
  42.66 -.000847 -20.65    0.2
  42.67 -.000835 -20.36    4.7
  42.69 0.001278  31.16  168.7
  42.70 0.007571 184.67  785.0
  42.71 0.010557 257.57 1513.5
  42.72 0.012047 293.93 2196.6
  42.73 0.012719 310.37 2752.3
  42.74 0.013023 317.79 3141.4
  42.75 0.013154 320.97 3348.3
  42.76 0.013217 322.51 3364.2
  42.78 0.013258 323.52 3185.9
  42.79 0.013298 324.49 2812.5
  42.80 0.013302 324.60 2242.0
  42.81 0.013297 324.48 1474.2
  42.82 0.013288 324.24  700.0
  42.83 0.013344 325.62  334.2
  42.84 0.013361 326.03  160.6
  42.85 0.013346 325.67   82.2
  42.86 0.013349 325.75   47.0
  42.88 0.013300 324.55   27.0
  42.89 0.013306 324.69   15.3
  42.90 0.013284 324.14    5.5
  42.91 0.012859 313.77  -34.1
  42.92 0.005747 140.18 -612.0
  42.93 0.002259  55.08 %-1352.3
  42.94 0.000555  13.54 %-2069.4
  42.95 -.000259  -6.30 %-2671.7
  42.97 -.000656 -15.98 %-3109.9
  42.98 -.000844 -20.58 %-3365.1
  42.99 -.000962 -23.45 %-3432.0
  43.00 -.001013 -24.69 %-3302.3
  43.01 -.001017 -24.80 %-2976.4
  43.02 -.001040 -25.36 %-2451.5
  43.03 -.000781 -19.03 %-1708.0
  43.04 -.000940 -22.91 -818.5
  43.06 -.001023 -24.94 -389.4
  43.07 -.001046 -25.51 -184.6
  43.08 -.001078 -26.27  -90.8
  43.09 -.001057 -25.77  -46.6
  43.10 -.001081 -26.35  -29.1
  43.11 -.001064 -25.94  -21.6
  43.12 -.001056 -25.74  -20.9
  43.13 -.001047 -25.54  -23.0
  43.14 0.001669  40.69  183.9
  43.16 0.007686 187.49  814.1
  43.17 0.010540 257.15 1565.5
  43.18 0.011885 289.99 2247.7
  43.19 0.012570 306.72 2795.6
  43.20 0.012907 314.94 3177.2
  43.21 0.013052 318.48 3371.9
  43.22 0.013190 321.87 3381.4
  43.23 0.013245 323.20 3193.6
  43.25 0.013230 322.83 2805.8
  43.26 0.013263 323.63 2221.2
  43.27 0.013273 323.88 1437.9
  43.28 0.013315 324.90  704.2
  43.29 0.013330 325.27  356.0
  43.30 0.013347 325.70  189.6
  43.31 0.013338 325.48  105.7
  43.32 0.013332 325.32   63.3
  43.33 0.013330 325.28   40.7
  43.35 0.013337 325.45   26.0
  43.36 0.013357 325.93   21.4
  43.37 0.012368 301.77  -56.8
  43.38 0.005419 132.17 -659.0
  43.39 0.002114  51.56 %-1403.1
  43.40 0.000550  13.42 %-2110.5
  43.41 -.000200  -4.88 %-2693.8
  43.42 -.000586 -14.28 %-3116.2
  43.44 -.000758 -18.48 %-3355.7
  43.45 -.000869 -21.20 %-3407.1
  43.46 -.000955 -23.28 %-3266.9
  43.47 -.000979 -23.87 %-2928.9
  43.48 -.000956 -23.31 %-2388.2
  43.49 -.000949 -23.13 %-1645.1
  43.50 -.000974 -23.75 -794.0
  43.51 -.000933 -22.76 -385.1
  43.52 -.000947 -23.09 -188.9
  43.54 -.000982 -23.95  -94.8
  43.55 -.000969 -23.63  -46.5
  43.56 -.001005 -24.50  -25.2
  43.57 -.001012 -24.67  -14.2
  43.58 -.000991 -24.16   -8.2
  43.59 -.000985 -24.02   -7.8
  43.60 0.002499  60.93  258.7
  43.61 0.008146 198.70  913.2
  43.63 0.010840 264.46 1648.5
  43.64 0.012197 297.60 2321.0
  43.65 0.012859 313.78 2864.0
  43.66 0.013186 321.76 3237.9
  43.67 0.013359 325.97 3424.3
  43.68 0.013428 327.66 3416.4
  43.69 0.013479 328.91 3207.8
  43.70 0.013476 328.85 2795.7
  43.72 0.013457 328.37 2181.3
  43.73 0.013412 327.27 1361.9
  43.74 0.013427 327.64  658.7
  43.75 0.013409 327.20  314.8
  43.76 0.013356 325.92  138.2
  43.77 0.013360 326.00   50.2
  43.78 0.013332 325.32    4.0
  43.79 0.013347 325.70  -17.9
  43.80 0.013377 326.43  -23.9
  43.82 0.013403 327.07  -22.0
  43.83 0.011811 288.18 -137.7
  43.84 0.005221 127.33 -737.6
  43.85 0.002142  52.24 %-1460.5
  43.86 0.000626  15.28 %-2145.7
  43.87 -.000112  -2.73 %-2707.5
  43.88 -.000441 -10.76 %-3106.8
  43.89 -.000621 -15.13 %-3330.8
  43.91 -.000733 -17.87 %-3367.7
  43.92 -.000809 -19.72 %-3215.7
  43.93 -.000854 -20.81 %-2867.8
  43.94 -.000876 -21.36 %-2320.3
  43.95 -.000908 -22.15 %-1573.5
  43.96 -.000904 -22.04 -771.0
  43.97 -.000915 -22.31 -391.0
  43.98 -.000925 -22.56 -205.9
  44.00 -.000942 -22.97 -116.9
  44.01 -.000952 -23.21  -73.9
  44.02 -.000952 -23.21  -49.1
  44.03 -.000969 -23.63  -34.7
  44.04 -.000974 -23.75  -26.1
  44.05 -.000964 -23.51  -20.2
  44.06 0.002967  72.35  286.1
  44.07 0.008368 204.12  952.5
  44.08 0.010905 266.05 1682.0
  44.10 0.012144 296.31 2342.1
  44.11 0.012731 310.64 2863.8
  44.12 0.013048 318.38 3218.1
  44.13 0.013218 322.54 3388.4
  44.14 0.013314 324.88 3367.2
  44.15 0.013361 326.04 3149.9
  44.16 0.013369 326.22 2731.5
  44.17 0.013420 327.48 2115.9
  44.18 0.013441 327.99 1301.4
  44.20 0.013394 326.84  639.0
  44.21 0.013386 326.64  321.2
  44.22 0.013368 326.21  162.7
  44.23 0.013351 325.79   81.1
  44.24 0.013350 325.76   35.9
  44.25 0.013318 324.99    8.4
  44.26 0.013312 324.84   -7.8
  44.27 0.013314 324.90  -16.4
  44.29 0.011125 271.42 -189.3
  44.30 0.004807 117.24 -816.6
  44.31 0.001826  44.52 %-1548.6
  44.32 0.000406   9.89 %-2225.7
  44.33 -.000322  -7.86 %-2780.7
  44.34 -.000670 -16.33 %-3171.2
  44.35 -.000841 -20.50 %-3379.8
  44.36 -.000894 -21.79 %-3395.2
  44.38 -.000950 -23.17 %-3215.7
  44.39 -.000999 -24.35 %-2842.8
  44.40 -.001033 -25.20 %-2272.8
  44.41 -.001049 -25.59 %-1503.1
  44.42 -.001046 -25.49 -731.4
  44.43 -.001070 -26.09 -366.0
  44.44 -.001053 -25.67 -188.2
  44.45 -.001030 -25.11  -97.4
  44.46 -.001068 -26.03  -55.6
  44.48 -.001089 -26.55  -36.6
  44.49 -.001098 -26.77  -27.9
  44.50 -.001113 -27.13  -21.6
  44.51 -.001171 -28.56  -21.9
  44.52 0.003231  78.79  315.0
  44.53 0.008366 204.07  984.8
  44.54 0.010757 262.44 1705.7
  44.55 0.011965 291.95 2354.9
  44.57 0.012539 305.95 2864.0
  44.58 0.012837 313.24 3207.2
  44.59 0.012967 316.40 3368.2
  44.60 0.013049 318.42 3336.3
  44.61 0.013092 319.48 3108.2
  44.62 0.013109 319.87 2682.2
  44.63 0.013163 321.19 2060.2
  44.64 0.013211 322.36 1236.8
  44.66 0.013250 323.32  615.3
  44.67 0.013271 323.82  322.2
  44.68 0.013266 323.72  177.6
  44.69 0.013307 324.71  111.0
  44.70 0.013337 325.45   80.1
  44.71 0.013348 325.72   66.1
  44.72 0.013361 326.04   57.7
  44.73 0.013363 326.08   51.5
  44.74 0.010696 260.96 -160.6
  44.76 0.004575 111.58 -808.9
  44.77 0.001637  39.93 %-1558.7
  44.78 0.000216   5.28 %-2252.2
  44.79 -.000457 -11.16 %-2812.0
  44.80 -.000764 -18.62 %-3201.8
  44.81 -.000915 -22.31 %-3407.2
  44.82 -.000951 -23.19 %-3413.3
  44.83 -.001017 -24.79 %-3222.2
  44.85 -.001044 -25.45 %-2831.3
  44.86 -.001049 -25.58 %-2238.2
  44.87 -.001048 -25.56 %-1443.3
  44.88 -.001043 -25.42 -689.0
  44.89 -.001033 -25.19 -326.6
  44.90 -.001052 -25.65 -154.3
  44.91 -.001062 -25.90  -74.3
  44.92 -.001060 -25.84  -37.5
  44.93 -.001078 -26.29  -21.5
  44.95 -.001071 -26.11  -14.3
  44.96 -.001095 -26.69  -10.1
  44.97 -.001103 -26.89  -10.4
  44.98 0.003854  93.99  369.3
  44.99 0.008735 213.08 1055.6
  45.00 0.011049 269.58 1783.3
  45.01 0.012184 297.30 2429.6
  45.02 0.012736 310.78 2934.3
  45.04 0.013010 317.47 3265.8
  45.05 0.013130 320.40 3408.8
  45.06 0.013178 321.57 3357.1
  45.07 0.013267 323.73 3111.4
  45.08 0.014287 348.66 2744.2
  45.09 0.014103 344.17 2145.8
  45.10 0.014335 349.83 1351.9
  45.11 0.014490 353.62  804.4
  45.12 0.014495 353.72  552.3
  45.14 0.014545 354.97  434.0
  45.15 0.014539 354.80  369.6
  45.16 0.014749 359.94  338.6
  45.17 0.014688 358.46  299.7
  45.18 0.014606 356.45  241.9
  45.19 0.014531 354.61  162.0
  45.20 0.009758 238.06 -296.4
  45.21 0.002466  60.13 %-1173.8
  45.23 -.001002 -24.42 %-2169.3
  45.24 -.002706 -65.98 %-3063.4
  45.25 -.003549 -86.53 %-3769.7
  45.26 -.003954 -96.39 %-4254.3
  45.27 -.004151 %-101.19 %-4491.4
  45.28 -.004266 %-104.01 %-4476.3
  45.29 -.004303 %-104.91 %-4181.9
  45.30 -.004304 %-104.94 %-3626.5
  45.32 -.004311 %-105.10 %-2813.4
  45.33 -.004366 %-106.43 %-1746.7
  45.34 -.004401 %-107.29 -852.7
  45.35 -.004452 %-108.55 -427.8
  45.36 -.004407 %-107.43 -217.9
  45.37 -.004429 %-107.98 -117.0
  45.38 -.004418 %-107.72  -67.7
  45.39 -.004461 %-108.75  -46.4
  45.41 -.004512 %-109.99  -39.7
  45.42 -.004562 %-111.22  -42.4
  45.43 -.004548 %-110.89  -43.2
  45.44 0.002722  66.38  518.3
  45.45 0.008693 212.06 1440.5
  45.46 0.011579 282.51 2398.0
  45.47 0.012921 315.29 3232.7
  45.48 0.013594 331.74 3872.2
  45.49 0.013977 341.07 4292.8
  45.51 0.014172 345.85 4469.3
  45.52 0.014274 348.34 4394.4
  45.53 0.014290 348.72 4055.4
  45.54 0.014335 349.82 3452.8
  45.55 0.014324 349.56 2581.2
  45.56 0.014275 348.36 1442.8
  45.57 0.014281 348.51  702.3
  45.58 0.014222 347.07  338.4
  45.60 0.014215 346.90  159.2
  45.61 0.014217 346.95   65.3
  45.62 0.014234 347.35   15.9
  45.63 0.014256 347.91   -5.9
  45.64 0.014252 347.81  -14.1
  45.65 0.014226 347.17  -16.2
  45.66 0.008630 210.52 -447.2
  45.67 0.001794  43.74 %-1320.9
  45.68 -.001472 -35.90 %-2271.1
  45.70 -.003070 -74.84 %-3127.6
  45.71 -.003844 -93.71 %-3800.4
  45.72 -.004168 %-101.61 %-4249.9
  45.73 -.004343 %-105.89 %-4456.2
  45.74 -.004431 %-108.02 %-4409.4
  45.75 -.004525 %-110.32 %-4107.5
  45.76 -.004552 %-110.98 %-3543.2
  45.77 -.004533 %-110.50 %-2714.6
  45.78 -.004552 %-110.97 %-1627.0
  45.80 -.004598 %-112.09 -789.6
  45.81 -.004589 %-111.87 -388.2
  45.82 -.004599 %-112.12 -195.1
  45.83 -.004619 %-112.61 -105.0
  45.84 -.004651 %-113.38  -66.0
  45.85 -.004639 %-113.10  -44.3
  45.86 -.004667 %-113.78  -34.1
  45.87 -.004628 %-112.83  -24.3
  45.89 -.004575 %-111.54  -16.3
  45.90 0.003378  82.37  601.5
  45.91 0.008944 218.18 1538.6
  45.92 0.011610 283.27 2490.7
  45.93 0.012891 314.55 3311.3
  45.94 0.013520 329.92 3936.4
  45.95 0.013845 337.85 4332.4
  45.96 0.013949 340.39 4476.5
  45.98 0.014019 342.11 4363.4
  45.99 0.014081 343.63 3994.9
  46.00 0.014111 344.36 3364.3
  46.01 0.014185 346.16 2480.2
  46.02 0.014208 346.72 1339.5
  46.03 0.014194 346.37  657.6
  46.04 0.014184 346.13  329.8
  46.05 0.014184 346.14  171.3
  46.06 0.014174 345.89   92.5
  46.08 0.014166 345.69   52.5
  46.09 0.014198 346.47   35.4
  46.10 0.014197 346.46   22.8
  46.11 0.014138 345.00    8.5
  46.12 0.007820 190.75 -488.3
  46.13 0.001341  32.71 %-1393.1
  46.14 -.001740 -42.43 %-2349.5
  46.15 -.003179 -77.51 %-3191.5
  46.17 -.003934 -95.90 %-3849.7
  46.18 -.004262 %-103.91 %-4280.4
  46.19 -.004438 %-108.21 %-4466.5
  46.20 -.004525 %-110.32 %-4399.7
  46.21 -.004570 %-111.42 %-4075.5
  46.22 -.004584 %-111.76 %-3487.3
  46.23 -.004608 %-112.33 %-2638.3
  46.24 -.004377 %-106.71 %-1513.8
  46.26 -.004439 %-108.22 -710.0
  46.27 -.004496 %-109.61 -328.3
  46.28 -.004540 %-110.68 -148.3
  46.29 -.004555 %-111.04  -61.2
  46.30 -.004583 %-111.73  -25.4
  46.31 -.004608 %-112.33  -12.4
  46.32 -.004629 %-112.85  -12.2
  46.33 -.004660 %-113.60  -19.6
  46.35 -.004644 %-113.22  -28.0
  46.36 0.003895  94.98  620.0
  46.37 0.009204 224.53 1555.9
  46.38 0.011717 285.88 2513.0
  46.39 0.012971 316.52 3336.1
  46.40 0.013546 330.55 3954.6
  46.41 0.013853 338.04 4340.5
  46.42 0.013999 341.62 4478.9
  46.43 0.014054 342.97 4359.5
  46.45 0.014083 343.67 3979.3
  46.46 0.014113 344.40 3337.9
  46.47 0.014087 343.77 2429.6
  46.48 0.014077 343.52 1259.6
  46.49 0.014090 343.85  604.8
  46.50 0.014070 343.36  288.6
  46.51 0.014009 341.85  128.2
  46.52 0.014034 342.47   51.8
  46.53 0.014063 343.18   15.2
  46.55 0.014062 343.15   -1.0
  46.56 0.014082 343.64   -5.1
  46.57 0.014092 343.89   -4.6
  46.58 0.007373 179.84 -519.4
  46.59 0.001173  28.59 %-1414.6
  46.60 -.001814 -44.24 %-2360.7
  46.61 -.003243 -79.06 %-3195.0
  46.62 -.003914 -95.42 %-3837.5
  46.64 -.004271 %-104.14 %-4257.3
  46.65 -.004466 %-108.89 %-4441.2
  46.66 -.004566 %-111.31 %-4371.9
  46.67 -.004613 %-112.45 %-4043.3
  46.68 -.004616 %-112.53 %-3453.9
  46.69 -.004657 %-113.53 %-2604.5
  46.70 -.004667 %-113.77 %-1492.7
  46.71 -.004680 %-114.10 -731.0
  46.72 -.004636 %-113.03 -361.1
  46.74 -.004663 %-113.68 -183.6
  46.75 -.004663 %-113.67  -95.9
  46.76 -.004646 %-113.25  -48.1
  46.77 -.004649 %-113.33  -22.8
  46.78 -.004658 %-113.56  -10.6
  46.79 -.004676 %-113.99   -6.2
  46.80 -.004661 %-113.63   -3.3
  46.81 0.004225 103.04  683.3
  46.83 0.009312 227.16 1634.0
  46.84 0.011717 285.89 2573.6
  46.85 0.012931 315.54 3376.4
  46.86 0.013503 329.50 3980.9
  46.87 0.013793 336.58 4351.4
  46.88 0.013909 339.42 4472.8
  46.89 0.014036 342.52 4345.7
  46.90 0.014139 345.03 3964.9
  46.92 0.014218 346.98 3326.5
  46.93 0.014217 346.95 2422.4
  46.94 0.014198 346.49 1253.8
  46.95 0.014187 346.22  628.1
  46.96 0.014209 346.76  327.3
  46.97 0.014225 347.14  178.1
  46.98 0.014210 346.78  103.0
  46.99 0.014244 347.60   64.7
  47.01 0.014224 347.10   40.9
  47.02 0.014209 346.75   20.4
  47.03 0.014183 346.11    5.3
  47.04 0.006859 167.30 -566.4
  47.05 0.000960  23.42 %-1482.8
  47.06 -.001874 -45.70 %-2431.7
  47.07 -.003279 -79.94 %-3265.1
  47.08 -.003938 -96.00 %-3905.7
  47.09 -.004256 %-103.76 %-4315.2
  47.11 -.004386 %-106.93 %-4474.9
  47.12 -.004461 %-108.75 %-4381.3
  47.13 -.004516 %-110.09 %-4027.6
  47.14 -.004507 %-109.88 %-3412.7
  47.15 -.004485 %-109.35 %-2535.5
  47.16 -.004477 %-109.13 %-1398.3
  47.17 -.004518 %-110.15 -669.8
  47.18 -.004563 %-111.24 -322.0
  47.19 -.004621 %-112.66 -159.0
  47.21 -.004625 %-112.75  -85.5
  47.22 -.004652 %-113.42  -55.1
  47.23 -.004680 %-114.09  -45.9
  47.24 -.004698 %-114.54  -43.9
  47.25 -.004683 %-114.18  -43.2
  47.26 -.004426 %-107.91  -24.6
  47.27 0.004782 116.64  701.7
  47.28 0.009571 233.50 1668.6
  47.30 0.011827 288.58 2613.4
  47.31 0.012956 316.15 3413.4
  47.32 0.013472 328.75 4004.6
  47.33 0.013744 335.39 4359.1
  47.34 0.013865 338.34 4465.7
  47.35 0.013952 340.48 4317.9
  47.36 0.013986 341.31 3909.9
  47.37 0.014042 342.67 3243.4
  47.39 0.014067 343.28 2318.0
  47.40 0.014107 344.25 1156.7
  47.41 0.014089 343.83  571.7
  47.42 0.014074 343.46  290.9
  47.43 0.014092 343.90  153.7
  47.44 0.014155 345.44   92.4
  47.45 0.014163 345.61   61.8
  47.46 0.014152 345.36   45.5
  47.47 0.014137 344.98   33.3
  47.49 0.014142 345.10   25.6
