Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  32.71 0.004219 102.89    4.2
  32.72 0.004221 102.95    4.1
  32.73 0.004223 103.00    4.1
  32.74 0.004226 103.06    4.1
  32.75 0.004229 103.15    4.2
  32.77 0.004233 103.23    4.4
  32.78 0.004236 103.30    4.6
  32.79 0.004239 103.39    4.9
  32.80 0.004242 103.45    5.3
  32.81 0.004246 103.56    5.6
  32.82 0.004248 103.59    5.8
  32.83 0.004252 103.69    6.1
  32.85 0.004254 103.74    6.2
  32.86 0.004256 103.79    6.1
  32.87 0.004259 103.86    6.0
  32.88 0.004262 103.93    5.8
  32.89 0.004264 103.98    5.6
  32.90 0.004267 104.06    5.5
  32.91 0.004269 104.11    5.3
  32.92 0.004271 104.15    5.2
  32.94 0.004273 104.22    5.0
  32.95 0.004277 104.31    5.1
  32.96 0.004279 104.36    5.0
  32.97 0.004280 104.38    4.9
  32.98 0.004282 104.42    4.8
  32.99 0.004284 104.49    4.6
  33.00 0.004288 104.57    4.6
  33.01 0.004290 104.62    4.6
  33.02 0.004291 104.65    4.5
  33.04 0.004293 104.69    4.4
  33.05 0.004295 104.74    4.3
  33.06 0.004295 104.75    4.0
  33.07 0.004296 104.78    3.8
  33.08 0.004297 104.80    3.6
  33.09 0.004293 104.69    2.9
  33.10 0.004298 104.82    2.6
  33.11 0.004301 104.90    2.4
  33.13 0.004302 104.92    2.2
  33.14 0.004302 104.92    2.2
  33.15 0.004306 105.02    2.3
  33.16 0.004308 105.07    2.6
  33.17 0.004311 105.12    2.9
